"Data_source","Species","Family","Self-compatibility_index_FS","Self-compatibility_index_SFL","Autofertility_index_FS","Autofertility_index_SFL","Annual_Biennial","Listed_in_GloNAF","Number_GloNAF_Regions","Number_Native_Regions"
"Valvidia_etal_2010","Gavilea_araucana","Orchidaceae","0.97785","NA","NA","NA","0","0","0","1"
"Valvidia_etal_2010","Gavilea_venosa","Orchidaceae","0.5","NA","NA","NA","0","0","0","1"
"Rathcke_1998","Gaylussacia_baccata","Ericaceae","NA","NA","NA","NA","0","0","0","4"
"Rathcke_1998","Gaylussacia_frondosa","Ericaceae","NA","NA","NA","NA","0","0","0","2"
"vanKleunen_etal_unpubl","Geissorhiza_inflexa","Iridaceae","NA","NA","NA","NA","0","0","0","1"
"Parker_Haubensak_2002","Genista_monspessulana","Leguminosae","0.492110092","0.395121951","NA","NA","0","1","68","5"
"Petanidou_etal_1995b","Gentiana_cruciata","Gentianaceae","NA","NA","NA","NA","0","1","1","8"
"Mu_etal_2011","Gentiana_leucomelaena","Gentianaceae","NA","NA","NA","NA","1","0","0","2"
"Petanidou_etal_1995a","Gentiana_pneumonanthe","Gentianaceae","NA","NA","NA","NA","0","0","0","7"
"Duan_etal_2005","Gentiana_straminea","Gentianaceae","NA","NA","NA","NA","0","0","0","2"
"Fischer_Matthies_1997","Gentianella_germanica","Gentianaceae","NA","NA","NA","NA","1","0","0","4"
"Luijten_etal_1998","Gentianella_germanica","Gentianaceae","NA","NA","NA","NA","1","0","0","4"
"Petanidou_etal_1998","Gentianella_uliginosa","Gentianaceae","NA","NA","NA","NA","1","0","0","3"
"Ramirez_Seres_1994","Geonoma_spinescens","Arecaceae","0.581632653","0.576271186","NA","NA","0","0","0","1"
"Arroyo_Uslar_1993","Geranium_berteroanum","Geraniaceae","1","0.898419865","0.971550179","0.812641084","0","1","1","2"
"Razanajatovo_vanKleunen_2016","Geranium_macrorrhizum","Geraniaceae","NA","NA","NA","NA","0","1","11","3"
"Agren_Willson_1991","Geranium_maculatum","Geraniaceae","NA","0.363095238","NA","NA","0","0","0","4"
"Razanajatovo_vanKleunen_2016","Geranium_pratense","Geraniaceae","NA","NA","NA","NA","0","1","27","12"
"Razanajatovo_vanKleunen_2016","Geranium_pyrenaicum","Geraniaceae","NA","NA","NA","NA","0","1","30","8"
"vanKleunen_etal_2008","Gladiolus_alatus","Iridaceae","NA","NA","NA","NA","0","1","1","1"
"Johnson_etal_2009b","Gladiolus_longicollis","Iridaceae","0","0","0","NA","0","0","0","1"
"vanKleunen_etal_2008","Gladiolus_meliusculus","Iridaceae","NA","NA","NA","NA","0","0","0","1"
"Tscheulin_Petanidou_2013","Glaucium_flavum","Papaveraceae","NA","NA","NA","NA","0","1","27","9"
"Widen_1992","Glechoma_hederacea","Lamiaceae","1","NA","NA","NA","0","1","74","11"
"Machado_etal_2006","Gliricidia_sepium","Leguminosae","0","NA","0","NA","0","1","48","1"
"Weston_etal_2012","Globimetula_braunii","Loranthaceae","1","NA","0","NA","0","0","0","4"
"Nayak_Davidar_2010a","Glycosmis_pentaphylla","Rutaceae","0.564102564","NA","0.432880845","NA","0","1","1","4"
"Nayak_Davidar_2010b","Glycosmis_pentaphylla","Rutaceae","NA","NA","NA","NA","0","1","1","4"
"Bolstad_Bawa_1982","Gmelina_arborea","Lamiaceae","0","NA","NA","NA","0","1","19","3"
"Somanathan_etal_2004","Gnidia_glauca","Thymelaeaceae","1","NA","0","NA","0","0","0","5"
"Bawa_1974","Godmania_aesculifolia","Bignoniaceae","0","NA","NA","NA","0","0","0","5"
"Bawa_etal_1985","Goethalsia_meiantha","Malvaceae","0.074074074","NA","NA","NA","0","0","0","2"
"Ward_etal_2012","Gomphocarpus_fruticosus","Apocynaceae","0.905193735","0.997263273","0","0","0","1","51","5"
"Ward_etal_2012","Gomphocarpus_physocarpus","Apocynaceae","0.953900709","0.920634921","0","0","0","1","72","2"
"Lipow_1998","Gonolobus_suberosus","Apocynaceae","0","0","NA","NA","0","0","0","4"
"Wong_Sun_1999","Goodyera_procera","Orchidaceae","0.926315789","NA","0","NA","0","0","0","5"
"McMullen_1987","Gossypium_barbadense","Malvaceae","NA","NA","NA","NA","0","1","91","1"
"Ramirez_Seres_1994","Govenia_fasciata","Orchidaceae","0.749625187","1","0.446776612","1","0","0","0","1"
"Ramirez_Seres_1994","Govenia_utriculata","Orchidaceae","0.825333333","0.780705798","0.493333333","0.265315593","0","0","0","7"
"Sobrevilla_Arroyo_1982","Graffenrieda_latifolia","Melastomataceae","0.29730935","0.29339814","0","0","0","0","0","3"
"Goldingay_Carthew_1998","Grevillea_banksii","Proteaceae","NA","NA","NA","NA","0","1","20","1"
"Vaughton_1996","Grevillea_barklyana","Proteaceae","NA","NA","NA","NA","0","0","0","1"
"Smith_Gross_2001","Grevillea_beadleana","Proteaceae","0.653608675","NA","0.23904991","NA","0","0","0","1"
"Goldingay_Carthew_1998","Grevillea_hugelii","Proteaceae","0.12345679","NA","0","NA","0","0","0","1"
"Hoebee_Young_2001","Grevillea_iaspicula","Proteaceae","0.066079295","NA","0.131057269","NA","0","0","0","1"
"Goldingay_Carthew_1998","Grevillea_lavandulacea","Proteaceae","0.444444444","NA","0.019444444","NA","0","0","0","1"
"Goldingay_Carthew_1998","Grevillea_linearifolia","Proteaceae","0.03125","NA","0","NA","0","0","0","1"
"Goldingay_Carthew_1998","Grevillea_longifolia","Proteaceae","0.449152542","NA","0.389830508","NA","0","0","0","1"
"Harriss_Whelan_1993","Grevillea_macleyana","Proteaceae","0.904411765","NA","0.830769231","NA","0","0","0","1"
"Goldingay_Carthew_1998","Grevillea_mucronulata","Proteaceae","0.16011236","NA","0.132022472","NA","0","0","0","1"
"Richardson_etal_2000","Grevillea_mucronulata","Proteaceae","1","NA","0.39737939","NA","0","0","0","1"
"Goldingay_Carthew_1998","Grevillea_muricata","Proteaceae","0.216783217","NA","0","NA","0","0","0","1"
"Goldingay_Carthew_1998","Grevillea_oleoides","Proteaceae","0.246963563","NA","0","NA","0","0","0","1"
"Kalinganire_etal_2001","Grevillea_robusta","Proteaceae","NA","NA","0.003984064","NA","0","1","60","1"
"Goldingay_Carthew_1998","Grevillea_sphacelata","Proteaceae","0.069306931","NA","0","NA","0","0","0","1"
"Richardson_etal_2000","Grevillea_sphacelata","Proteaceae","1","NA","0.672305034","NA","0","0","0","1"
"Collins_etal_2008","Grevillea_wilsonii","Proteaceae","0.75","NA","NA","NA","0","0","0","1"
"Goldingay_Carthew_1998","Grevillea_wilsonii","Proteaceae","0.75","NA","0","NA","0","0","0","1"
"Tadey_etal_2009","Grindelia_chiloensis","Compositae","0.073822825","NA","0.048284118","NA","0","0","0","1"
"Roitman_1999","Grindelia_covasii","Compositae","0.012865241","NA","0","NA","0","0","0","1"
"Bullock_1985","Guaiacum_coulteri","Zygophyllaceae","0.363636364","NA","NA","NA","0","0","0","2"
"Bawa_1974","Guazuma_ulmifolia","Malvaceae","0","NA","NA","NA","0","1","5","7"
"Bullock_1985","Guazuma_ulmifolia","Malvaceae","0","NA","NA","NA","0","1","5","7"
"Zapata_Arroyo_1978","Guazuma_ulmifolia","Malvaceae","0","NA","NA","NA","0","1","5","7"
"Zapata_Arroyo_1978","Guettarda_roupaliifolia","Rubiaceae","0.5","0.5","NA","NA","0","0","0","3"
"Richards_Koptur_1993","Guettarda_scabra","Rubiaceae","0.823303457","NA","0.658130602","NA","0","0","0","3"
"Tadey_etal_2009","Gutierrezia_solbrigii","Compositae","NA","NA","NA","NA","0","0","0","1"
"Matallana_etal_2010","Guzmania_monostachia","Bromeliaceae","NA","NA","NA","NA","0","1","1","6"
"Bush_Beach_1995","Guzmania_nicaraguensis","Bromeliaceae","NA","NA","NA","NA","0","0","0","2"
"Matallana_etal_2010","Guzmania_nicaraguensis","Bromeliaceae","NA","NA","NA","NA","0","0","0","2"
"Sletvold_etal_2012","Gymnadenia_conopsea","Orchidaceae","NA","NA","NA","NA","0","1","1","13"
"Amorim_etal_2014","Habenaria_johannensis","Orchidaceae","0.783783784","NA","0","NA","0","0","0","3"
"McMullen_1987","Habenaria_monorrhiza","Orchidaceae","1","NA","1","NA","0","0","0","6"
"Amorim_etal_2014","Habenaria_paulistana","Orchidaceae","0.844832937","NA","0","NA","0","0","0","1"
"Goldingay_Carthew_1998","Hakea_cristata","Proteaceae","0","NA","0","NA","0","0","0","1"
"Goldingay_Carthew_1998","Hakea_erinacea","Proteaceae","1","NA","1","NA","0","0","0","1"
"Anderson_Hill_2002","Hamamelis_virginiana","Hamamelidaceae","0.5","NA","0.110462272","NA","0","1","1","6"
"Bawa_Beach_1983","Hamelia_patens","Rubiaceae","0.037037037","NA","NA","NA","0","1","4","8"
"Bullock_1985","Hamelia_rostrata","Rubiaceae","0.884615385","NA","NA","NA","0","0","0","1"
"Bawa_Beach_1983","Hamelia_xerocarpa","Rubiaceae","0","NA","NA","NA","0","0","0","2"
"Bullock_1985","Handroanthus_chrysanthus","Bignoniaceae","0","NA","NA","NA","0","1","2","4"
"Zapata_Arroyo_1978","Handroanthus_chrysanthus_meridionalis","Bignoniaceae","0","0","NA","NA","0","1","2","4"
"Bittencourt_Moraes_2010","Handroanthus_chrysotrichus","Bignoniaceae","NA","NA","NA","NA","0","1","1","2"
"Bittencourt_Semir_2005","Handroanthus_chrysotrichus","Bignoniaceae","0.845505618","NA","0","NA","0","1","1","2"
"Bittencourt_Semir_2005","Handroanthus_heptaphyllus","Bignoniaceae","0.395027624","NA","0","NA","0","0","0","3"
"Bawa_1974","Handroanthus_impetiginosus","Bignoniaceae","0","NA","NA","NA","0","1","3","6"
"Bittencourt_Semir_2005","Handroanthus_impetiginosus","Bignoniaceae","0","NA","0","NA","0","1","3","6"
"Bullock_1985","Handroanthus_impetiginosus","Bignoniaceae","0","NA","NA","NA","0","1","3","6"
"Bittencourt_Moraes_2010","Handroanthus_ochraceus","Bignoniaceae","NA","NA","NA","NA","0","1","1","6"
"Bawa_1974","Handroanthus_ochraceus_neochrysanthus","Bignoniaceae","0","NA","NA","NA","0","1","1","6"
"Bittencourt_Semir_2005","Handroanthus_umbellatus","Bignoniaceae","0","NA","0","NA","0","0","0","1"
"Bittencourt_Semir_2005","Handroanthus_vellosoi","Bignoniaceae","0","NA","0","NA","0","0","0","1"
"Arroyo_Uslar_1993","Haplopappus_glutinosus","Compositae","NA","NA","NA","NA","0","0","0","1"
"Rambuda_Johnson_2004","Hedychium_gardnerianum","Zingiberaceae","1","0.897058824","1","0.911764706","0","1","23","2"
"Gao_etal_2014","Hedychium_villosum","Zingiberaceae","1","NA","0","NA","0","0","0","4"
"Gao_etal_2014","Hedychium_villosum_tenuiflorum","Zingiberaceae","0","NA","0","NA","0","0","0","4"
"Ma_etal_2012","Hedychium_yunnanense","Zingiberaceae","NA","NA","0.680875576","0.46","0","0","0","2"
"Wu_Zhang_2009","Hedyotis_acutangula","Rubiaceae","0.554953585","NA","0.256722151","NA","0","0","0","2"
"Swoboda_Cane_2012","Hedysarum_boreale","Leguminosae","0.973684211","1","0","0","0","0","0","9"
"Morales_Galetto_2003","Heimia_salicifolia","Lythraceae","1","NA","0.95","NA","0","1","8","7"
"Messmore_Knox_1997","Helenium_virginicum","Compositae","NA","NA","NA","NA","0","0","0","2"
"Rodriguez-Perez_2005","Helianthemum_caput-felis","Cistaceae","0.964615385","NA","0.854358974","NA","0","0","0","2"
"Rodriguez-Perez_2005","Helianthemum_marifolium_origanifolium","Cistaceae","0.188057041","NA","0.272727273","NA","0","0","0","1"
"Aragon_Escudero_2008","Helianthemum_squamatum","Cistaceae","0.206713058","0.118811881","0","0","0","0","0","4"
"Degrandi-Hoffman_Chambers_2006","Helianthus_annuus","Compositae","NA","NA","NA","NA","1","1","108","8"
"Ramirez_Seres_1994","Heliconia_acuminata","Heliconiaceae","1","0.454545455","1","0.818181818","0","0","0","3"
"Ramirez_Brito_1990","Heliconia_psittacorum","Heliconiaceae","0.270493078","1","0","0","0","1","17","5"
"Ramirez_Seres_1994","Heliconia_revoluta","Heliconiaceae","0.459558824","0.461538462","0.047794118","0.025641026","0","0","0","3"
"Atluri_etal_2000","Helicteres_isora","Malvaceae","1","NA","0","NA","0","0","0","5"
"Jaimes_Ramirez_1997","Heliotropium_angiospermum","Boraginaceae","0.638895988","0.477031802","0.473294148","0.367491166","0","0","0","7"
"Herrera_etal_2001","Helleborus_foetidus","Ranunculaceae","NA","NA","NA","NA","0","1","6","5"
"Motten_1986","Hepatica_nobilis_obtusa","Ranunculaceae","1","1","1","0.803030303","0","1","3","8"
"Razanajatovo_vanKleunen_2016","Heracleum_mantegazzianum","Apiaceae","NA","NA","NA","NA","0","1","53","1"
"Pellmyr_Augenstein_1997","Hesperaloe_parviflora","Asparagaceae","0","NA","NA","NA","0","0","0","2"
"vanKleunen_etal_unpubl","Hesperantha_acuta","Iridaceae","NA","NA","NA","NA","0","0","0","1"
"vanKleunen_etal_2008","Hesperantha_falcata","Iridaceae","NA","NA","NA","NA","0","1","3","1"
"vanKleunen_etal_2008","Hesperantha_vaginata","Iridaceae","NA","NA","NA","NA","0","0","0","1"
"Lewis_Schupp_2014","Hesperidanthus_suffrutescens","Brassicaceae","NA","0.01993865","NA","0.029141104","0","0","0","1"
"Ramsey_etal_2003","Hibiscus_trionum","Malvaceae","NA","NA","NA","NA","1","1","175","15"
"Seed_etal_2006","Hibiscus_trionum_vesicarius","Malvaceae","NA","NA","NA","NA","1","1","175","15"
"Goldingay_Bowen_2003","Hicksbeachia_pinnatifolia","Proteaceae","NA","NA","NA","NA","0","0","0","1"
"Amorim_etal_2014","Hillia_parasitica","Rubiaceae","0.793024378","NA","0","NA","0","0","0","4"
"Wolowski_etal_2013","Hippeastrum_aulicum","Amaryllidaceae","NA","NA","NA","NA","0","0","0","2"
"Darmency_Fleury_2000","Hirschfeldia_incana","Brassicaceae","NA","NA","NA","NA","1","1","83","7"
"Arista_etal_1997","Hirtella_glandulosa","Chrysobalanaceae","0.177700348","NA","NA","NA","0","0","0","3"
"Arista_etal_1997","Hirtella_gracilipes","Chrysobalanaceae","0.864864865","NA","NA","NA","0","0","0","3"
"Male_etal_2015","Hirtella_physophora","Chrysobalanaceae","0","NA","0","NA","0","0","0","3"
"Bawa_1974","Hirtella_racemosa","Chrysobalanaceae","0","NA","NA","NA","0","1","1","6"
"Arroyo_Uslar_1993","Homalocarpus_dichotomus","Apiaceae","NA","NA","NA","NA","1","0","0","1"
"Ippolito_Armstrong_1993","Hornstedtia_scottiana","Zingiberaceae","NA","NA","0.394302849","NA","0","0","0","3"
"Brys_etal_2007","Hottonia_palustris","Primulaceae","0.081359257","NA","NA","NA","0","1","2","5"
"Corbet_1998","Hyacinthoides_non-scripta","Asparagaceae","0.532461721","0.288325391","0.445980039","0.004447099","0","1","19","2"
"Sanders_2004","Hydrastis_canadensis","Ranunculaceae","1","NA","1","NA","0","0","0","4"
"Weiss_etal_1994","Hylocereus_costaricensis","Cactaceae","0","NA","NA","NA","0","1","1","1"
"Weiss_etal_1994","Hylocereus_lemairei","Cactaceae","0","NA","NA","NA","0","1","2","4"
"Weiss_etal_1994","Hylocereus_undatus","Cactaceae","0.648","NA","0","NA","0","1","50","1"
"Bawa_1974","Hymenaea_courbaril","Leguminosae","0","NA","NA","NA","0","1","8","6"
"Evans_etal_2003","Hypericum_cumulicola","Hypericaceae","0.969559585","NA","0.146373057","NA","0","0","0","1"
"Trager_etal_2005","Hypericum_cumulicola","Hypericaceae","NA","NA","NA","NA","0","0","0","1"
"Carta_etal_2015","Hypericum_elodes","Hypericaceae","0.767603443","NA","0.759530314","NA","0","0","0","4"
"Terrab_etal_2009","Hypochaeris_angustifolia","Compositae","0.391144752","NA","NA","NA","0","0","0","1"
"Munoz_Cavieres_2008","Hypochaeris_thrincioides","Compositae","NA","NA","NA","NA","0","0","0","1"
"Norderhaug_1995","Hypochoeris_argentina","Compositae","NA","NA","NA","NA","0","1","154","7"
"McMullen_1987","Hyptis_capitata","Lamiaceae","NA","NA","NA","NA","1","1","19","7"
"Ramirez_Brito_1990","Hyptis_conferta","Lamiaceae","0.259179781","1","0.047687172","0.786206897","0","1","1","5"
"Ramirez_Brito_1990","Hyptis_dilatata","Lamiaceae","0.94352","0.656976744","0.53968","0.645348837","0","0","0","4"
"Ladley_etal_1997","Ileostylus_micranthus","Loranthaceae","NA","NA","NA","NA","0","0","0","1"
"Rathcke_1998","Ilex_glabra","Aquifoliaceae","NA","NA","NA","NA","0","0","0","5"
"Rathcke_1998","Ilex_opaca","Aquifoliaceae","NA","NA","NA","NA","0","1","2","4"
"Arneson_etal_2004","Iliamna_bakeri","Malvaceae","NA","NA","NA","NA","0","0","0","1"
"Razanajatovo_vanKleunen_2016","Impatiens_balfourii","Balsaminaceae","NA","NA","NA","NA","0","1","14","1"
"Lloyd_Schoen_1992","Impatiens_capensis","Balsaminaceae","1","NA","0","NA","1","1","11","7"
"Razanajatovo_vanKleunen_2016","Impatiens_glandulifera","Balsaminaceae","NA","NA","NA","NA","1","1","74","1"
"Vervoort_etal_2011","Impatiens_glandulifera","Balsaminaceae","0.951578668","NA","0.124966835","NA","1","1","74","1"
"Razanajatovo_vanKleunen_2016","Impatiens_noli-tangere","Balsaminaceae","NA","NA","NA","NA","1","0","0","16"
"Vervoort_etal_2011","Impatiens_noli-tangere","Balsaminaceae","0.820646625","NA","NA","NA","1","0","0","16"
"Lloyd_Schoen_1992","Impatiens_pallida","Balsaminaceae","0.97826087","NA","0","NA","1","0","0","5"
"Vervoort_etal_2011","Impatiens_parviflora","Balsaminaceae","1","NA","0.853177051","NA","1","1","45","5"
"Ai_etal_2013","Incarvillea_mairei","Bignoniaceae","0.977272727","NA","0","NA","0","0","0","2"
"Koptur_1984","Inga_densiflora","Leguminosae","0.04","NA","NA","NA","0","0","0","4"
"Koptur_1984","Inga_mortoniana","Leguminosae","0.06122449","NA","NA","NA","0","0","0","1"
"Koptur_1984","Inga_oerstediana","Leguminosae","0.166666667","NA","NA","NA","0","0","0","5"
"Koptur_1984","Inga_punctata","Leguminosae","0.1","NA","NA","NA","0","1","1","6"
"Koptur_1984","Inga_quaternata","Leguminosae","NA","NA","NA","NA","0","0","0","6"
"Koptur_1984","Inga_sierrae","Leguminosae","0.028571429","NA","NA","NA","0","0","0","2"
"Smith_Baum_2007","Iochroma_australe","Solanaceae","0","0","0","NA","0","1","1","2"
"Smith_Baum_2007","Iochroma_cyaneum","Solanaceae","0","0","0","NA","0","1","1","1"
"Smith_Baum_2007","Iochroma_gesnerioides","Solanaceae","0","0","0","NA","0","0","0","1"
"McMullen_1987","Ionopsis_utricularioides","Orchidaceae","NA","NA","NA","NA","0","0","0","8"
"Rambuda_Johnson_2004","Ipomoea_alba","Convolvulaceae","0.724137931","0.65","0.724137931","0.65","0","1","58","9"
"Machado_etal_2006","Ipomoea_asarifolia","Convolvulaceae","0.05","NA","0","NA","0","1","2","14"
"Machado_etal_2006","Ipomoea_bahiensis","Convolvulaceae","0","NA","0","NA","0","0","0","1"
"Machado_etal_2006","Ipomoea_brasiliana","Convolvulaceae","0","NA","0.130434783","NA","0","0","0","1"
"McMullen_2009","Ipomoea_habeliana","Convolvulaceae","1","1","0.636886887","0.601851852","0","0","0","1"
"Machado_etal_2006","Ipomoea_incarnata","Convolvulaceae","0.082191781","NA","0","NA","0","0","0","4"
"Machado_etal_2006","Ipomoea_martii","Convolvulaceae","NA","NA","NA","NA","0","0","0","2"
"Astegiano_etal_2010","Ipomoea_purpurea","Convolvulaceae","NA","NA","NA","NA","1","1","175","7"
"Darwin_1868","Ipomoea_purpurea","Convolvulaceae","NA","NA","NA","NA","1","1","175","7"
"Astegiano_etal_2010","Ipomoea_rubriflora","Convolvulaceae","NA","NA","NA","NA","1","0","0","2"
"Bullock_1985","Ipomoea_wolcottiana","Convolvulaceae","0.043478261","NA","NA","NA","0","1","2","2"
"LaDoux_Friar_2006","Ipomopsis_tenuifolia","Polemoniaceae","NA","NA","NA","NA","0","0","0","1"
"Sapir_etal_2005","Iris_atropurpurea","Iridaceae","NA","NA","NA","NA","0","0","0","1"
"Segal_etal_2006","Iris_bismarckiana","Iridaceae","NA","NA","NA","NA","0","0","0","1"
"Motten_1986","Iris_cristata","Iridaceae","1","0.779710145","0.133333333","NA","0","1","1","3"
"Kimura_etal_2002","Iris_gracilipes","Iridaceae","NA","NA","NA","NA","0","0","0","1"
"Sapir_etal_2005","Iris_haynei","Iridaceae","0","NA","0","NA","0","0","0","1"
"Sapir_etal_2005","Iris_hermona","Iridaceae","0","NA","0","NA","0","0","0","1"
"Kron_etal_1993","Iris_versicolor","Iridaceae","1","1","0.292749658","0.038981702","0","1","7","6"
"Wheelwright_etal_2006","Iris_versicolor","Iridaceae","0.96869557","NA","NA","NA","0","1","7","6"
"Zink_Wheelwright_1997","Iris_versicolor","Iridaceae","0.954096045","0.869408701","0.545702592","NA","0","1","7","6"
"Griffiths_etal_2010","Isoglossa_woodii","Acanthaceae","1","NA","NA","NA","0","0","0","1"
"Vitt_Campbell_1997","Isotria_medeoloides","Orchidaceae","1","NA","0.817073171","NA","0","0","0","4"
"Nayak_Davidar_2010a","Ixora_pavetta","Rubiaceae","0.06009245","NA","0.05238829","NA","0","1","4","2"
"Nayak_Davidar_2010b","Ixora_pavetta","Rubiaceae","NA","NA","NA","NA","0","1","4","2"
"Vesprini_Galetto_2000","Jaborosa_integrifolia","Solanaceae","0.143","0.032282609","0","0","0","1","2","2"
"Guimaraes_etal_2008","Jacaranda_caroba","Bignoniaceae","0.083081571","NA","0","NA","0","0","0","1"
"Bittencourt_Semir_2006","Jacaranda_racemosa","Bignoniaceae","0.04","NA","0","NA","0","0","0","1"
"Machado_etal_2006","Jacquemontia_multiflora","Convolvulaceae","0.55","NA","0.05","NA","0","0","0","1"
"Pinto-Torres_Koptur_2009","Jacquemontia_reclinata","Convolvulaceae","0.547942542","0.44873477","0.251616879","0.192314902","0","0","0","1"
"McMullen_1987","Jaegeria_gracilis","Compositae","NA","NA","NA","NA","0","0","0","1"
"Guitian_etal_1998","Jasminum_fruticans","Oleaceae","0","NA","0.016150246","NA","0","1","1","6"
"Nietsche_etal_2014","Jatropha_curcas","Euphorbiaceae","NA","NA","NA","NA","0","1","99","6"
"Samocha_etal_2014","Jatropha_curcas","Euphorbiaceae","0.974836906","1","0.017866964","0.014335804","0","1","99","6"
"Machado_etal_2006","Jatropha_gossypiifolia","Euphorbiaceae","0.909090909","NA","NA","NA","0","1","60","7"
"Machado_etal_2006","Jatropha_mollissima","Euphorbiaceae","0.684210526","NA","NA","NA","0","0","0","2"
