island_id,species
786,"Bulbophyllum bifurcatoflorens (Fukuy.) J.J.Verm., Schuit. & de Vogel"
786,Chelonopsis deflexa (Benth.) Diels
786,Dendrobium chryseum Rolfe
786,Eurycorymbus cavaleriei (H.Lév.) Rehder & Hand.-Mazz.
786,Keteleeria davidiana var. formosana (Hayata) Hayata
786,Leptochilus decurrens Blume
786,Phyllanthus reticulatus var. reticulatus
786,Piper lanyuense K.N.Kung & Kun C.Chang
786,Salix kusanoi (Hayata) C.K.Schneid.
786,Vachellia farnesiana (L.) Wight & Arn.
786,Indigofera trifoliata L.
786,Lindernia rotundifolia (L.) Alston
786,Liriope muscari (Decne.) L.H.Bailey
786,Maackia taiwanensis Hoshi & H.Ohashi
786,Mackaya neesiana (Wall.) Das
787,SH0879891.09FU
787,Nepenthes vieillardii Hook.fil.
787,SH1186155.09FU
787,SH1045313.09FU
787,Dracophyllum verticillatum Labill.
787,Melaleuca quinquenervia (Cav.) S.T.Blake
787,Dendrophyllanthus S.Moore
787,Drosera neocaledonica R.Hamet
787,Spathoglottis plicata Blume
787,Gardenia urvillei Montrouz.
787,Acacia spirorbis Labill.
787,Dodonaea viscosa (L.) Jacq.
787,Wikstroemia indica (L.) C.A.Mey.
787,Schizaea dichotoma (L.) Sm.
787,Amyema scandens (Tiegh.) Danser
787,Scaevola montana Labill.
787,Eriaxis rigida Rchb.f.
787,Megastylis gigas (Rchb.f.) Schltr.
787,Alphitonia neocaledonica (Schltr.) Guillaumin
787,SH1050495.09FU
787,Xanthostemon aurantiacus (Brongn. & Gris) Schltr.
787,Dracophyllum ramosum Pancher ex Brongn. & Gris
787,Cerbera manghas L.
787,Grevillea gillivrayi Hook.
787,SH0973074.09FU
787,Piper L.
787,Cocos nucifera L.
787,Excoecaria agallocha L.
787,Drynaria rigidula (Sw.) Bedd.
787,Smilax L.
787,Lomandra insularis Schltr.
787,Atractocarpus Schltr. & K.Krause
787,Grevillea exul Lindl.
787,Ipomoea pes-caprae (L.) R.Br.
787,Myodocarpus fraxinifolius Brongn. & Gris
787,Sannantha leratii (Schltr.) Peter G.Wilson
787,Guettarda speciosa L.
787,Montrouziera sphaeroidea Pancher ex Planch. & Triana
787,Plerandra A.Gray
787,Scaevola beckii Zahlbr.
787,Rivina humilis L.
787,Acacia simplex (Sparrm.) Pedley
787,Cyathopsis albicans (Brongn. & Gris) Quinn
787,Cupaniopsis Radlk.
787,Pandanus tectorius Parkinson ex Du Roi
787,Premna serratifolia L.
787,Scaevola taccada (Gaertn.) Roxb.
787,Codiaeum peltatum (Labill.) P.S.Green
787,Garcinia amplexicaulis Vieill. ex Pierre
787,Elattostachys apetala (Labill.) Radlk.
787,Morinda citrifolia L.
787,Bruguiera gymnorhiza (L.) Lam.
787,Grevillea rubiginosa Brongn. & Gris
787,Cassytha filiformis L.
787,Araucaria columnaris (J.R.Forst.) Hook.
787,Crossostylis grandiflora Pancher ex Brongn. & Gris
787,Glochidion billardierei Baill.
787,Leucaena leucocephala (Lam.) de Wit
787,Sphaeropteris intermedia (Mett.) R.M.Tryon
787,Diospyros fasciculosa (F.Muell.) F.Muell.
787,Casuarina collina Poiss. ex Pancher & Sebert
787,Cycas seemannii Braun
787,Furcraea foetida (L.) Haw.
787,Stenocarpus umbelliferus (J.R.Forst. & G.Forst.) Druce
787,Agathis ovata (C.Moore ex Vieill.) Warb.
787,Fagraea berteroana A.Gray ex Benth.
787,Psychotria L.
787,Pancheria hirsuta Vieill. ex Pamp.
787,Polyscias J.R.Forst. & G.Forst.
787,SH0931871.09FU
787,Croton insularis Baill.
787,Guioa Cav.
787,Ptisana attenuata (Labill.) Murdock
787,Pyrrosia confluens (R.Br.) Ching
787,Retrophyllum minus (Carrière) C.N.Page
787,Barringtonia asiatica (L.) Kurz
787,Dipodium squamatum (G.Forst.) R.Br.
787,Endiandra R.Br.
787,Purpureostemon ciliatus (Forst.) Gugerli
787,Tetracera billardierei Martelli
787,Hibiscus tiliaceus L.
787,Rhizophora stylosa Griffith
787,Volkameria inermis L.
787,Dacrydium araucarioides Brongn. & Gris
787,Gleichenia dicarpa R.Br.
787,Mimosa pudica L.
787,Avicennia marina subsp. australasica (Walp.) J.Everett
787,Davallia solida (G.Forst.) Sw.
787,Alstonia balansae Guillaumin
787,Denhamia fournieri (Pancher & Sebert) M.P.Simmons
787,Dicranopteris linearis (Burm.fil.) Underw.
787,Sesuvium portulacastrum (L.) L.
787,Angiopteris evecta (G.Forst.) Hoffm.
787,Tabernaemontana cerifera Pancher & Sebert
787,Basselinia pancheri (Brongn. & Gris) Vieill.
787,Guioa villosa Radlk.
787,Jasminum didymum G.Forst.
787,Mimusops elengi L.
787,Solmsia calophylla Baill.
787,Thespesia populnea (L.) Sol. ex Corrêa
787,Cunonia macrophylla Brongn. & Gris
787,Guioa glauca (Labill.) Radlk.
787,"Psychotria gabriellae (Baill.) Guillaumin, 1930"
787,Hibbertia trachyphylla Schltr.
787,Mangifera indica L.
787,Polyscias dioica (Vieill. ex Pancher & Sebert) Harms
787,Ricinus communis L.
787,Acronychia laevis J.R.Forst. & G.Forst.
787,Gardenia aubryi Vieill.
787,Litsea Lam.
787,Normandia neocaledonica Hook.f.
787,Zanthoxylum L.
787,Burretiokentia vieillardii (Brongn. & Gris) Pic.Serm.
787,Erythroxylum novocaledonicum O.E.Schulz
787,Gonatostylis vieillardii (Rchb.f.) Schltr.
787,Tristaniopsis calobuxus Brongn. & Gris
787,Elaeocarpus angustifolius Blume
787,Pittosporum brevispinum Veillon & Tirel
787,SH1265742.09FU
787,Sonneratia alba Sm.
787,Amborella trichopoda Baill.
787,Eugenia L.
787,Gymnostoma deplancheanum (Miq.) L.A.S.Johnson
787,Hibbertia pancheri (Brongn. & Gris) Briq.
787,Litsea triflora Guillaumin
787,Lumnitzera racemosa Willd.
787,Lygodium reticulatum Schkuhr
787,"Storthocalyx corymbosus Munzinger, Lowry, Buerki & Callm."
787,Alpinia zerumbet (Pers.) B.L.Burtt & R.M.Sm.
787,Bulbophyllum hexarhopalon Schltr.
787,Callitris pancheri (Carrière) Byng
787,Geissois racemosa Labill.
787,Ochrosia elliptica Labill.
787,Thiollierea papineaui Barrabé & Fleurot
787,Colubrina asiatica (L.) Brongn.
787,Passiflora edulis Sims
787,Carica papaya L.
787,Casuarina equisetifolia L.
787,"Lepidocupania arcuata (Radlk.) Buerki, Callm., Munzinger & Lowry"
787,Metrosideros laurifolia Brongn. & Gris
787,Odontosoria deltoidea (C.Chr.) Lehtonen & Tuomisto
787,Psychotria rupicola (Baill.) Schltr.
787,Diospyros parviflora (Schltr.) Bakh.
787,Diospyros yaouhensis (Schltr.) Kosterm.
787,Pycnandra Benth.
787,Solanum seaforthianum Andrews
787,Sophora tomentosa L.
787,Suriana maritima L.
787,Syzygium Gaertn.
787,Cryptocarya R.Br.
787,Grevillea meisneri Montrouz.
787,Melaleuca dawsonii Craven
787,Canavalia rosea (Sw.) DC.
787,Pancheria elegans Brongn. & Gris
787,Garcinia neglecta Vieill.
787,Ixora collina (Montrouz.) Beauvis.
787,Myrtastrum rufopunctatum (Pancher ex Brongn. & Gris) Burret
787,Passiflora foetida L.
787,Pittosporum coccineum (Montrouz.) Beauvis.
787,Psidium guajava L.
787,Psydrax odoratus (G.Forst.) A.C.Sm. & S.P.Darwin
787,Pteridium esculentum (G.Forst.) Cockayne
787,SH0879882.09FU
787,Tristaniopsis glauca Brongn. & Gris
787,Diospyros minimifolia F.White
787,Hippobroma longiflora (L.) G.Don
787,Oxera sulfurea Dubard
787,Xeronema moorei Brongn. & Gris
787,Bulbophyllum betchei F.Muell.
787,Delonix regia (Bojer ex Hook.) Raf.
787,Dipteris conjugata Reinw.
787,Metrosideros operculata Labill.
787,Myrsine L.
787,Pemphis acidula J.R.Forst. & G.Forst.
787,Pinus caribaea Morelet
787,Solanum mauritianum Scop.
787,Acropogon bullatus (Pancher & Sebert) Morat
787,Asclepias curassavica L.
787,Malaisia scandens (Lour.) Planch.
787,Notelaea austrocaledonica Vieill.
787,Piper insectifugum C.DC. ex Seem.
787,Derris trifoliata Lour.
787,Halfordia kendack (Montrouz.) Guillaumin
787,Heliotropium arboreum (Blanco) Mabb.
787,Hernandia cordigera Vieill.
787,Lantana camara L.
787,Palhinhaea cernua (L.) Vasc. & Franco
787,Peperomia Ruiz & Pav.
787,Phyllanthus L.
787,Planchonella cinerea (Pancher ex Baill.) P.Royen
787,Psilotum nudum (L.) P.Beauv.
787,Tapeinosperma gracile Mez
787,Acridocarpus austrocaledonicus Baill.
787,Coccoloba uvifera (L.) L.
787,Dicksonia thyrsopteroides Mett.
787,Litsea deplanchei Guillaumin
787,Myoporum crassifolium G.Forst.
787,Pancheria billardierei (D.Don) Pamp.
787,Pittosporum Gaertn.
787,Pleioluma sebertii (Pancher) Swenson & Munzinger
787,"Podonephelium davidsonii Munzinger, Lowry, Callm. & Buerki"
787,SH1262884.09FU
787,Tribulus cistoides L.
787,Achlydosa glandulosa (Schltr.) M.A.Clem. & D.L.Jones
787,Aleurites moluccanus (L.) Willd.
787,Cleistanthus stipitatus (Baill.) Müll.Arg.
787,Dendrobium aemulum R.Br.
787,Flagellaria neocaledonica Schltr.
787,Fontainea pancheri (Baill.) Heckel
787,Gardenia oudiepe Vieill.
787,Meryta J.R.Forst. & G.Forst.
787,Sannantha virgata (J.R.Forst. & G.Forst.) Peter G.Wilson
787,Basselinia eriostachys (Brongn.) Becc.
787,Breynia disticha J.R.Forst. & G.Forst.
787,Carissa ovata R.Br.
787,Cryptocarya elliptica Schltr.
787,Exocarpos neocaledonicus Schltr. & Pilg.
787,Longetia buxoides Baill.
787,Rauvolfia semperflorens Schltr.
787,Santalum austrocaledonicum Vieill.
787,Bulbophyllum longiflorum Thouars
787,Casearia silvana Schltr.
787,Deplanchea speciosa Vieill.
787,Diospyros pustulata F.White
787,Joinvillea plicata (Hook.f.) Newell & B.C.Stone
787,Parsonsia flexuosa Baill.
787,Phelline Labill.
787,"Podonephelium plicatum Munzinger, Lowry, Callm. & Buerki"
787,Adiantum hispidulum Sw.
787,Beilschmiedia Nees
787,Calanthe triplicata (Willemet) Ames
787,Cloezia artensis (Montrouz.) P.S.Green
787,Coronanthera Vieill. ex C.B.Clarke
787,Cyathea alata (E.Fourn.) Copel.
787,Endiandra sebertii Guillaumin
787,Garcinia puat (Montrouz.) Guillaumin
787,Lastreopsis abscondita Perrie & Amice
787,Melodinus balansae Baill.
787,Oceaniopteris obtusata (Labill.) Gasper & Salino
787,Pluchea odorata (L.) Cass.
787,"Podonephelium cristagalli Munzinger, Lowry, Callm. & Buerki"
787,SH1017076.09FU
787,Soulamea muelleri Brongn. & Gris
787,Calophyllum inophyllum L.
787,Didymocheton roseus (Baill.) Holzmeyer & Mabb.
787,Diospyros flavocarpa (Vieill. ex P.Parm.) F.White
787,"Diospyros hequetiae G.E.Schatz, Lowry & Fleurot"
787,Diospyros rufotomentosa G.E.Schatz & Lowry
787,Dryopteris arborescens (Baker) Kuntze
787,Ficus habrophylla G.Benn. ex Seem.
787,Ixora cauliflora Montrouz.
787,"Ixora margaretiae (N.Hallé) Mouly & B.Bremer, 2009"
787,Lethedon cernua (Baill.) Kosterm.
787,Opuntia monacantha Haw.
787,"Plerandra polydactylis (Montrouz.) Lowry, G.M.Plunkett & Frodin"
787,"Podonephelium gongrocarpum (Radlk.) Munzinger, Lowry, Callm. & Buerki"
787,Schinus terebinthifolia Raddi
787,Storthocalyx chryseus Radlk.
787,Appendicula reflexa Blume
787,Balanops pancheri Baill.
787,Costularia comosa (C.B.Clarke) Kük.
787,Dianella adenanthera (G.Forst.) R.J.F.Hend.
787,Dicksonia perriei Noben & Lehnert
787,Diospyros vieillardii (Hiern) Kosterm.
787,Endiandra baillonii (Pancher & Sebert) Guillaumin
787,Maxwellia lepidota Baill.
787,Melia azedarach L.
787,Microsorum punctatum (L.) Copel.
787,"Pichonia daenikeri (Aubrév.) Swenson, Bartish & Munzinger"
787,Pittosporum cherrieri Tirel & Veillon
787,Sphagneticola trilobata (L.) Pruski
787,Stromatopteris moniliformis Mett.
787,Araucaria rulei F.Muell.
787,Avicennia marina (Forssk.) Vierh.
787,Cajanus cajan (L.) Millsp.
787,Chambeyronia divaricata (Brongn.) Hodel & C.F.Barrett
787,"Lepidocupania oedipoda (Radlk.) Buerki, Callm., Munzinger & Lowry"
787,Liparis laxa Schltr.
787,Maesa novocaledonica Mez
787,Meryta rivularis Lowry
787,Oxera Labill.
787,Soulamea pancheri Brongn. & Gris
787,Stenocarpus milnei Hook.
787,Syzygium ngoyense (Schltr.) Guillaumin
787,Alpinia purpurata (Vieill.) K.Schum.
787,Arillastrum gummiferum (Brongn. & Gris) Pancher ex Baill.
787,Austrobuxus carunculatus (Baill.) Airy Shaw
787,Bocquillonia sessiliflora Baill.
787,Crepidium taurinum (Rchb.f.) Szlach.
787,Cryptocarya adpressa Munzinger & Mc Pherson
787,Ixora francii Schltr. & K.Krause
787,Oberonia titania Lindl.
787,Rubus rosifolius Sm.
787,SH1061326.09FU
787,SH1293076.09FU
787,Vitex L.
787,Asplenium lobulatum Mett.
787,Calophyllum caledonicum Vieill. ex Planch. & Triana
787,Codia montana J.R.Forst. & G.Forst.
787,Cordyline neocaledonica (Baker) B.D.Jacks.
787,Cryptocarya guillauminii Kosterm.
787,Cryptocarya mackeei Kosterm.
787,Freycinetia schlechteri Warb.
787,"Lepidocupania glomeriflora (Radlk.) Buerki, Callm., Munzinger & Lowry"
787,Lethedon balansae (Baill.) Kosterm.
787,Machaerina deplanchei (Boeckeler) T.Koyama
787,Melaleuca pancheri (Brongn. & Gris) Craven & J.W.Dawson
787,Myodocarpus crassifolius Dubard & R.Vig.
787,Oxera longifolia Vieill.
787,Peripterygia marginata (Baill.) Loes.
787,Solanum torvum Sw.
787,Spathodea campanulata Beauverd
787,Sticherus flabellatus (R.Br.) H.St.John
787,Agathis lanceolata Warb.
787,Alyxia tisserantii Montrouz.
787,Antigonon leptopus Hook. & Arn.
787,Ascarina rubricaulis Solms
787,Asplenium nidus L.
787,Caladenia catenata (Sm.) Druce
787,Crinum asiaticum L.
787,Cryptocarya aristata Kosterm.
787,Cryptocarya chrysea Munzinger & Mc Pherson
787,Cyphophoenix fulcita (Brongn.) H.Wendl. ex Salomon
787,Diospyros revolutissima F.White
787,"Eugenia plurinervia N.Snow, Munzinger & Callm."
787,Freycinetia Gaudich.
787,Hibbertia lucens Brongn. & Gris
787,Hibiscus rosa-sinensis L.
787,Semecarpus ater (G.Forst.) Vieill.
787,Senega paniculata (L.) J.F.B.Pastore & J.R.Abbott
787,Tapeinosperma deflexum Mez
787,Tarenna rhypalostigma (Schltr.) Bremek.
787,Tecoma stans (L.) Juss. ex Kunth
787,Terminalia catappa L.
787,Utricularia gibba L.
787,Virotia angustifolia (Virot) P.H.Weston & A.R.Mast
787,"Alectryon hirsutus Munzinger, Lowry, Callm. & Buerki"
787,Alyxia Banks ex R.Br.
787,Coelospermum crassifolium J.T.Johanss.
787,Cryptocarya transversa Kosterm.
787,Cunonia deplanchei Brongn. & Gris
787,Dicksonia munzingeri Noben & Lehnert
787,Diospyros cherrieri F.White
787,Garcinia L.
787,Garcinia balansae Pierre
787,Geissois pruinosa Brongn. & Gris
787,Hachettea austrocaledonica Baill.
787,Melodinus phylliraeoides Labill.
787,Myodocarpus Brongn. & Gris
787,Pandanus decumbens (Brongn.) Solms
787,Passiflora pallida L.
787,Sphaeropteris albifrons (Vieill. ex E.Fourn.) R.M.Tryon
787,Syzygium cumini (L.) Skeels
787,Tapeinosperma pancheri Mez
787,Ageratum conyzoides L.
787,Aglaia elaeagnoidea (A.Juss.) Benth.
787,Alstonia costata (G.Forst.) R.Br.
787,Asplenium laserpitiifolium Lam.
787,Atriplex jubata S.Moore
787,Burretiokentia hapala H.E.Moore
787,Capparis quiniflora DC.
787,Cupaniopsis macrocarpa Radlk.
787,Endiandra lecardii Guillaumin
787,Heritiera littoralis Dryand. ex Aiton
787,Hypolepis elegans Carruth.
787,SH1018203.09FU
787,SH1208503.09FU
787,Sticherus brackenridgei (E.Fourn.) H.St.John
787,Styphelia cymbulae (Labill.) Spreng.
787,Alectryon Gaertn.
787,Astelia neocaledonica Schltr.
787,Balanops Baill.
787,Blechnum opacum Mett.
787,Boronia parvifolia (Baker fil.) Duretto & Bayly
787,"Calanthe tankervilleae (Banks) M.W.Chase, Christenh. & Schuit."
787,Casearia Jacq.
787,Comptonella Baker f.
787,Cryptocarya longifolia Kosterm.
787,Dioscorea bulbifera L.
787,Elaeodendron curtipendulum Endl.
787,Freycinetia graminifolia Solms
787,Homalium deplanchei (Vieill.) Warb.
787,Lindsaea nervosa Mett.
787,Melaleuca brongniartii Däniker
787,Meryta coriacea Baill.
787,Parasitaxus usta (Vieill.) de Laub.
787,Planchonella lauracea (Baill.) Dubard
787,Pleioluma crebrifolia (Baill.) Swenson & Munzinger
787,Tristaniopsis guillainii Vieill. ex Brongn. & Gris
787,Xyris neocaledonica Rendle
787,Youngia japonica (L.) DC.
787,Ageratum houstonianum Mill.
787,Argemone mexicana L.
787,Asplenium australasicum (J.Sm.) Hook.
787,Barringtonia neocaledonica Vieill.
787,Catharanthus roseus (L.) G.Don
787,Christella parasitica (L.) H.Lév.
787,Codia spathulata Brongn. & Gris
787,Cupaniopsis sylvatica Guillaumin
787,Cyperaceae
787,Diospyros macrocarpa Hiern
787,Dubouzetia confusa Guillaumin & Virot
787,Gomphocarpus physocarpus E.Mey.
787,Huberantha nitidissima (Dunal) Chaowasku
787,Luisia tristis (G.Forst.) Hook.f.
787,Oxera palmatinervia Dubard
787,Pancheria ferruginea Brongn. & Gris
787,"Plerandra reginae (W.Richards) Lowry, G.M.Plunkett & Frodin"
787,Rhamnella vitiensis (Benth.) A.C.Sm.
787,SH0938105.09FU
787,Stenocarpus R.Br.
787,Stenocarpus trinervis (Montrouz.) Guillaumin
787,Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret
787,Abrus precatorius L.
787,Blechnum contiguum Mett.
787,Blechnum oceanicum (Rosenst.) Brownlie
787,Blechnum subcordatum (E.Fourn.) Brownlie
787,Comptonella sessilifoliola (Guillaumin) T.G.Hartley
787,Cordia dichotoma G.Forst.
787,Endiandra polyneura Schltr.
787,Geniostoma J.R.Forst. & G.Forst.
787,Geniostoma densiflorum Baill.
787,Guioa crenata Radlk.
787,Leptopteris wilkesiana (Brack.) Christ
787,Ludwigia octovalvis (Jacq.) P.H.Raven
787,Pandanus reticulatus Vieill.
787,"Podonephelium pachycaule Munzinger, Lowry, Callm. & Buerki"
787,Sphaeropteris novae-caledoniae (Mett. ex E.Fourn.) R.M.Tryon
787,Syzygium longifolium (Brongn. & Gris) Dawson
787,Xylosma serpentina Sleumer
787,Zeuxine samoensis Schltr.
787,Asplenium cuneatum Lam.
787,Atractocarpus artensis (Montrouz.) Mouly
787,Atractocarpus platixylon (Vieill. ex Pancher & Sebert) Guillaumin
787,Boronia pancheri (Baill.) Duretto & Bayly
787,Codiaeum variegatum (L.) Rumph. ex A.Juss.
787,Dendrobium verruciferum Rchb.f.
787,Earina deplanchei Rchb.f.
787,Eucarpha deplanchei (Vieill. ex Brongn. & Gris) Spach
787,Ficus racemigera Bureau
787,Freycinetia novocaledonica Warb.
787,Homalium kanaliense var. kanaliense
787,Ipomoea cairica (L.) Sweet
787,Jasminum simplicifolium subsp. leratii (Schltr.) P.S.Green
787,"Leichhardtia neomicrostoma (Meve, Gâteblé & Liede) Liede, Gâteblé & Meve"
787,"Lepidocupania squamosa (Adema) Buerki, Callm., Munzinger & Lowry"
787,Momordica charantia L.
787,Montrouziera verticillata Planch. & Triana
787,Myrtopsis Engl.
787,Neoschmidia pallida T.G.Hartley
787,Oceaniopteris gibba (Labill.) Gasper & Salino
787,Paesia rugosula (Labill.) Kuhn
787,Pycnandra acuminata (Pierre ex Baill.) Swenson & Munzinger
787,Syzygium austrocaledonicum (Seem.) Guillaumin
787,Tridax procumbens L.
787,Xylocarpus granatum J.Koenig
787,Alsophila vieillardii (Mett.) R.M.Tryon
787,Atractocarpus pseudoterminalis (Guillaumin) Mouly
787,Baloghia drimiflora (Baill.) Schltr.
787,Beaupreopsis paniculata (Brongn. & Gris) Virot
787,Bixa orellana L.
787,Blechnum chauliodontum Copel.
787,Calanthe ventilabrum Rchb.f.
787,Cleidion veillonii McPherson
787,Coffea arabica L.
787,Comptonella drupacea (Labill.) Guillaumin
787,Cordia subcordata Lam.
787,Cryptocarya leptospermoides Kosterm.
787,Dendrobium closterium Rchb.f.
787,Deplanchea sessilifolia (Vieill. ex Pancher) Steenis
787,Didymocheton bijugus (Labill.) Holzmeyer & Mabb.
787,Diospyros L.
787,Diplazium echinatum C.Chr.
787,Dracophyllum mackeeanum S.Venter
787,Dubouzetia campanulata Pancher ex Brongn. & Gris
787,Garcinia virgata Vieill.
787,Hymenophyllum pallidum (Blume) Ebihara & K.Iwats.
787,Litsea uniflora Guillaumin
787,Metrosideros operculata var. francii J.W.Dawson
787,Nephrolepis cordifolia (L.) C.Presl
787,Odontochilus montanus (Schltr.) J.M.H.Shaw
787,Pancheria alaternoides Brongn. & Gris
787,Pavetta opulina (G.Forst.) DC.
787,Planchonella baillonii (Zahlbr.) Dubard
787,Polygala paniculata L.
787,Prosaptia contigua (G.Forst.) C.Presl
787,Psychotria cardiochlamys (Baill.) Schltr.
787,Scyphiphora hydrophylacea C.F.Gaertn.
787,Selaginella hordeiformis Baker
787,Soulamea cycloptera Guillaumin
787,Tristaniopsis guillainii var. guillainii Vieill.
787,Ximenia americana L.
787,Acropogon schefflerifolius (Guillaumin) Morat
787,Archirhodomyrtus baladensis (Brongn. & Gris) Burret
787,Asplenium polyodon G.Forst.
787,Bulbophyllum ngoyense Schltr.
787,Chambeyronia macrocarpa (Brongn.) Vieill. ex Becc.
787,Cordyline fruticosa (L.) A.Chev.
787,Cryptocarya macrocarpa (Guillaumin) Guillaumin
787,Cryptocarya oubatchensis Schltr.
787,Elaeocarpus nodosus Baker fil.
787,Erythrina fusca Lour.
787,Eugenia bullata Pancher ex Guillaumin
787,"Garcinia urceolata Munzinger, Bruy & M.Pignal"
787,Grevillea nepwiensis Majourau & Pillon
787,Hugonia penicillanthemum Baill. ex Pancher & Sebert
787,Lecanopteris vieillardii (Mett.) Perrie & Brownsey
787,"Lepidocupania inoplea (Radlk.) Buerki, Callm., Munzinger & Lowry"
787,"Lepidocupania myrmoctona (Radlk.) Buerki, Callm., Munzinger & Lowry"
