island_id,n_bombus_species_total,n_bombus_species_scored,n_bombus_species_unscored,n_environmentally_compatible_species,share_environmentally_compatible_species,environmental_compatibility_max,environmental_compatibility_mean,environmental_extrapolation_share,bombus_regime_set,primary_bombus_channel_analysis,global_comparison_only,n_trait_species,area_km2,log_island_area_km2,island_latitude,island_longitude,abs_latitude,spatial_block,climate_pc1,climate_pc2,climate_pc3,climate_pc4,distance_to_continent_km,log_distance_to_continent_km,legacy_v1_all_land_distance_km,legacy_v1_log_all_land_distance_km,analysis_regime,bombus_channel_state,plain_color_trials,plain_color_successes,plain_color_share,conspicuous_color_trials,conspicuous_color_successes,conspicuous_color_share,generalized_form_trials,generalized_form_successes,generalized_form_share,wind_mixed_trials,wind_mixed_successes,wind_mixed_share,showy_alternative_guild_trials,showy_alternative_guild_successes,showy_alternative_guild_share,other_bee_guild_trials,other_bee_guild_successes,other_bee_guild_share,generalist_insect_guild_trials,generalist_insect_guild_successes,generalist_insect_guild_share,spherical_coast_distance_km,original_projected_distance_km
gshhg_2.3.7_h_76b729fb81ee15f9a308,169,142,27,0,0.0,0.4373899688611363,0.0083550457000395,0.8402366863905325,applicability_unresolved,False,True,0,13.518467502265484,2.6754214599053885,9.732070384615383,125.59990029567122,9.732070384615383,lat09_lon30,3.5289776955166348,-1.1279034290762424,-0.7677288850844031,1.044457584899162,1756.8208393452096,7.471830161416517,4.558285176459254,1.7152896391906642,tropical,0.4373899688611363,,,,,,,,,,,,,,,,,,,,,,1756.8208393452096,1836.744295769853
gshhg_2.3.7_h_76b885a47222d02d0c5e,169,142,27,2,0.0140845070422535,0.616753201194599,0.071450803604254,0.8402366863905325,applicability_unresolved,False,True,0,17.848144654378924,2.936414482226383,16.040788692307693,40.16150908174184,16.040788692307693,lat10_lon22,0.4567646509698973,2.2705548014830224,0.3232818130931641,-0.8178969185330016,64.55883645187251,4.182948005882144,75.28276399554996,4.334447014941378,tropical,0.616753201194599,,,,,,,,,,,,,,,,,,,,,,64.55883645187251,75.28276399554996
gshhg_2.3.7_h_76c360e457c8d64b2fed,169,142,27,4,0.028169014084507,0.8130876088982051,0.0583317013772687,0.834319526627219,applicability_unresolved,False,True,8,60.20024201912359,4.114151144071304,2.3419988846153847,128.15324123321193,2.3419988846153847,lat09_lon30,2.081002572265851,-0.3441623828609114,0.1348061557915611,-0.8831443860603208,1550.3004974235482,7.3468488887197205,26.249560963285543,3.3050374095404,tropical,0.8130876088982051,8.0,7.0,0.875,8.0,1.0,0.125,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,7.0,0.875,8.0,0.0,0.0,1550.3004974235482,1571.8684177174175
gshhg_2.3.7_h_76c4c25eca1692137c4d,169,142,27,4,0.028169014084507,0.633246059282765,0.0971325595016953,0.8284023668639053,applicability_unresolved,False,True,0,5.22441594329072,1.828479613578021,65.77971138461538,-36.35840188461018,65.77971138461538,lat15_lon14,-1.8014216467135509,-0.8548651831183048,-0.302674406379803,-0.5668926509772657,1523.6259781573806,7.329504398735636,47.48074263317783,3.881166659984861,northern_midlatitude,0.633246059282765,,,,,,,,,,,,,,,,,,,,,,1523.6259781573806,3413.973175552893
gshhg_2.3.7_h_76c57c9a52b9a4f7aa14,169,142,27,10,0.0704225352112676,0.878479595814561,0.1188061522273041,0.8106508875739645,applicability_unresolved,False,True,0,15.696189246260044,2.8151805045369693,65.34567538461538,-63.39241938472543,65.34567538461538,lat15_lon11,-2.9116159091606115,-0.6676782426699462,0.493354706396758,0.2721022559995406,555.7863275505555,6.322181553313828,0.0,0.0,northern_midlatitude,0.878479595814561,,,,,,,,,,,,,,,,,,,,,,555.7863275505555,1228.2355814007517
gshhg_2.3.7_h_76d8dfe5ee263a7f8adf,169,142,27,5,0.0352112676056338,0.8158579271684363,0.0441077546115409,0.834319526627219,applicability_unresolved,False,True,0,6.99407541978014,2.0787006947930555,73.30464292307693,-97.18101524999786,73.30464292307693,lat16_lon08,-4.199201340764007,0.1795254501120563,-0.4955558701300345,0.983631480055251,162.50200402821457,5.096825247315492,19.384010388229274,3.0147507890162557,northern_high_latitude,0.8158579271684363,,,,,,,,,,,,,,,,,,,,,,162.50200402821457,555.3479746057641
gshhg_2.3.7_h_76e04322d719f5cfddbc,169,142,27,44,0.3098591549295774,0.8845017490785405,0.3373898446638987,0.834319526627219,applicability_unresolved,False,True,0,5.740432585963252,1.908124104758304,46.314014846153846,31.75565944077681,46.314014846153846,lat13_lon21,-1.2078002296812247,0.7241568343870163,-0.6700628767740238,-1.211510554539424,0.2331174373426565,0.20954546485563746,0.0,0.0,northern_midlatitude,0.8845017490785405,,,,,,,,,,,,,,,,,,,,,,0.2331174373426565,0.0
gshhg_2.3.7_h_76faffe1b0a96af9f465,169,142,27,4,0.028169014084507,0.8068181100580417,0.0413016528810351,0.834319526627219,applicability_unresolved,False,True,35,127.2353041306271,4.853866889809788,5.842211538461538,95.30515975103134,5.842211538461538,lat09_lon27,2.2549255859440915,-0.385973615482224,0.2534770849958264,-0.4804335246227379,413.7108389355993,6.027581503721962,33.607056964880414,3.544057619789522,tropical,0.8068181100580417,35.0,18.0,0.5142857142857142,35.0,17.0,0.4857142857142857,35.0,2.0,0.0571428571428571,35.0,6.0,0.1714285714285714,35.0,0.0,0.0,35.0,31.0,0.8857142857142857,35.0,2.0,0.0571428571428571,413.7108389355993,395.49051764437695
gshhg_2.3.7_h_77029c6511b89c48d2fd,169,142,27,8,0.056338028169014,0.7357764980652421,0.1264474658660276,0.8402366863905325,applicability_unresolved,False,True,0,37.124483472526485,3.640856686574197,-54.73403407692308,-71.58103256278564,54.73403407692308,lat03_lon10,-0.3929696233874034,-1.68623095391798,0.4668274005144969,-0.8744056163321602,89.94935105759001,4.510302769782986,0.0,0.0,southern_extratropical,0.7357764980652421,,,,,,,,,,,,,,,,,,,,,,89.94935105759001,160.23377196270204
gshhg_2.3.7_h_770786320b01152d1d59,169,142,27,4,0.028169014084507,0.572033797754131,0.0516480340900375,0.8402366863905325,applicability_unresolved,False,True,0,5.737278004824538,1.907655986501116,-5.8519978461538456,132.59665041225972,5.8519978461538456,lat08_lon31,2.2160380694009487,0.7696192010905986,-0.2236701687266593,-0.2258524478220526,584.7673160736988,6.372922639176642,170.54859014483444,5.144866550936875,tropical,0.572033797754131,,,,,,,,,,,,,,,,,,,,,,584.7673160736988,593.1988078273753
gshhg_2.3.7_h_7711b22fdc57c744cef7,169,142,27,3,0.0211267605633802,0.6178044719113883,0.0541724764587695,0.8402366863905325,applicability_unresolved,False,True,17,17.882945589801913,2.93825916495706,0.4617523846153846,173.87673620113296,0.4617523846153846,lat09_lon35,1.731924019344054,0.4383329889285859,-0.5251184927753887,-1.340916510865452,3565.632251415126,8.17937708259939,1737.6486160385814,7.460863433004837,tropical,0.6178044719113883,16.0,4.0,0.25,16.0,12.0,0.75,16.0,0.0,0.0,17.0,3.0,0.1764705882352941,16.0,0.0,0.0,16.0,11.0,0.6875,16.0,1.0,0.0625,3565.632251415126,3611.168128563284
gshhg_2.3.7_h_771716a373d1c863cb10,169,142,27,1,0.0070422535211267,0.5712801019953835,0.0400236923288827,0.8402366863905325,applicability_unresolved,False,True,0,18.00637675399284,2.944774541490308,-47.82038,-74.12242396114782,47.82038,lat04_lon10,0.6353337179444933,-3.491594856499165,2.0603996596950047,-0.1041102789413494,0.5271845732828121,0.4234258920706374,0.0,0.0,southern_extratropical,0.5712801019953835,,,,,,,,,,,,,,,,,,,,,,0.5271845732828121,0.0
gshhg_2.3.7_h_771951f78c3c95268f2b,169,142,27,22,0.1549295774647887,0.887638953061953,0.2240757476723199,0.8047337278106509,applicability_unresolved,False,True,309,7.630538182720849,2.1553068649957434,53.8235135,-79.0102449303788,53.8235135,lat14_lon10,-2.649085146588208,0.3174060348957921,-0.7649686301686608,0.4433708668178587,0.1062444142333908,0.10097086804670387,0.0,0.0,northern_midlatitude,0.887638953061953,308.0,180.0,0.5844155844155844,308.0,128.0,0.4155844155844156,281.0,25.0,0.0889679715302491,309.0,114.0,0.3689320388349514,308.0,0.0,0.0,308.0,232.0,0.7532467532467533,308.0,16.0,0.0519480519480519,0.1062444142333908,0.0
gshhg_2.3.7_h_77237cb49951d78988b0,169,142,27,36,0.2535211267605634,0.8712811284018529,0.2821939738269166,0.6153846153846154,applicability_unresolved,False,True,1,11.164209507093451,2.498497993202922,64.47527553846155,11.235250188675,64.47527553846155,lat15_lon19,-0.755733200791096,-0.991446388019402,0.4530736666690111,-0.3057324547718123,0.2416256430372822,0.216421523453003,0.0,0.0,northern_midlatitude,0.8712811284018529,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2416256430372822,0.0
gshhg_2.3.7_h_7723fd5e070af90308ce,169,142,27,0,0.0,0.4867937790358981,0.0589009944630139,0.8402366863905325,applicability_unresolved,False,True,678,397.3501471822392,5.987331385306009,16.731669076923076,41.99656649050786,16.731669076923076,lat10_lon22,0.4122407421682984,2.090567350739225,0.1684572224476171,-1.5112106366674043,36.63974654505049,3.62806058103485,41.18674161225304,3.742105991872721,tropical,0.4867937790358981,674.0,324.0,0.4807121661721068,674.0,350.0,0.5192878338278932,668.0,80.0,0.1197604790419161,678.0,152.0,0.2241887905604719,674.0,0.0,0.0,674.0,564.0,0.8367952522255193,674.0,37.0,0.0548961424332344,36.63974654505049,41.18674161225304
gshhg_2.3.7_h_772524730da9c87b7833,169,142,27,56,0.3943661971830985,0.9348941652287452,0.380899186366876,0.757396449704142,applicability_unresolved,False,True,225,16.32814374043742,2.852331985494164,55.64253207692308,12.76279706491734,55.64253207692308,lat14_lon19,-1.1038792604231622,0.3454555159223199,-0.6627746712183203,-1.1592502464674694,8.799950337662382,2.2823773180782148,6.105413207181983,1.9608569170968408,northern_midlatitude,0.9348941652287452,224.0,109.0,0.4866071428571428,224.0,115.0,0.5133928571428571,222.0,27.0,0.1216216216216216,225.0,75.0,0.3333333333333333,224.0,0.0,0.0,224.0,170.0,0.7589285714285714,224.0,15.0,0.0669642857142857,8.799950337662382,6.646873457846767
gshhg_2.3.7_h_7726a975e74b75398f82,169,142,27,0,0.0,0.2916513000320374,0.0145443525475478,0.8402366863905325,applicability_unresolved,False,True,38,182.633901306384,5.21294410877937,53.075639,-129.4275863505155,53.075639,lat14_lon05,1.3893182378684767,-2.399962876649929,-0.4439841371323073,1.4494183409103258,23.001542202745977,3.178118086731209,13.157551444693702,2.650248152740609,northern_midlatitude,0.2916513000320374,38.0,15.0,0.3947368421052631,38.0,23.0,0.6052631578947368,27.0,0.0,0.0,38.0,2.0,0.0526315789473684,38.0,0.0,0.0,38.0,25.0,0.6578947368421053,38.0,3.0,0.0789473684210526,23.001542202745977,13.157551444693702
gshhg_2.3.7_h_77307e9221b477ccb74a,169,142,27,13,0.0915492957746478,0.9376931335268832,0.1278220445056656,0.7455621301775148,applicability_unresolved,False,True,1,10.448720701647808,2.437877994644358,50.68873599999999,-126.21094419710958,50.68873599999999,lat14_lon05,0.0082334592338874,-2.003531099326984,3.075110819770757,0.4437020058655064,0.1121691118350315,0.10631226325389126,0.0,0.0,northern_midlatitude,0.9376931335268832,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.1121691118350315,0.0
gshhg_2.3.7_h_77330a87d4e58a2f4ed1,169,142,27,20,0.1408450704225352,0.8717583268186858,0.2052595336411214,0.727810650887574,applicability_unresolved,False,True,670,154.31592382910446,5.045461260822884,48.652,-122.893480743293,48.652,lat13_lon05,-0.6261917485314789,0.5004526963473533,0.4910367426729319,-0.50628368504021,8.799090692665038,2.282289594908845,4.682651744254774,1.7374179801724077,northern_midlatitude,0.8717583268186858,669.0,312.0,0.4663677130044843,669.0,357.0,0.5336322869955157,624.0,77.0,0.1233974358974359,670.0,139.0,0.2074626865671641,669.0,1.0,0.0014947683109118,669.0,476.0,0.7115097159940209,669.0,57.0,0.085201793721973,8.799090692665038,4.682651744254774
gshhg_2.3.7_h_7739a9c93626c5770458,169,142,27,12,0.0845070422535211,0.7701161874153115,0.1466346003303126,0.8402366863905325,applicability_unresolved,False,True,0,1241.820320535174,7.125138527992862,-54.055032,-71.95321506270379,54.055032,lat03_lon10,-0.4525839020078022,-1.905697204929656,1.0674386375144729,-0.886927469679026,10.45754990010607,2.4386488926267504,0.0,0.0,southern_extratropical,0.7701161874153115,,,,,,,,,,,,,,,,,,,,,,10.45754990010607,20.47718490943488
gshhg_2.3.7_h_773b83a480a34de824e8,169,142,27,36,0.2535211267605634,0.8574962604845011,0.256806408624175,0.8224852071005917,applicability_unresolved,False,True,13,16.2973153947304,2.850551309966797,-46.765861,168.51589041788804,46.765861,lat04_lon34,-0.3061998916912878,-0.0169301496363364,-0.5632131048030782,-1.07573181468506,1832.455603505677,7.513957773149864,17.884905892006937,2.93836297293818,southern_extratropical,0.8574962604845011,13.0,7.0,0.5384615384615384,13.0,6.0,0.4615384615384615,13.0,1.0,0.0769230769230769,13.0,4.0,0.3076923076923077,13.0,0.0,0.0,13.0,11.0,0.8461538461538461,13.0,1.0,0.0769230769230769,1832.455603505677,2490.3961217462565
gshhg_2.3.7_h_773cd9181d881f203f3c,169,142,27,1,0.0070422535211267,0.6627122822255529,0.0545700191930785,0.8402366863905325,applicability_unresolved,False,True,2,22.344966381298907,3.1503813883404286,27.32644830769231,-110.58215664963048,27.32644830769231,lat11_lon06,0.3646503974659942,2.920084564170682,0.4358963014946413,0.3704463829958538,0.6128829700187806,0.478023242275784,9.515104470452233,2.352812744478796,northern_midlatitude,0.6627122822255529,2.0,1.0,0.5,2.0,1.0,0.5,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.6128829700187806,9.515104470452233
gshhg_2.3.7_h_774047160f0830f74321,169,142,27,5,0.0352112676056338,0.834965951172085,0.0599710431046117,0.8402366863905325,applicability_unresolved,False,True,1,5.450756992468992,1.8641974870946496,22.9099305,113.5388679807684,22.9099305,lat11_lon29,1.339245217510023,0.9410152042384022,-0.5482665531415918,0.6016904104843646,2.2122753638146984,1.166979522115631,0.0,0.0,tropical,0.834965951172085,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.2122753638146984,0.0
gshhg_2.3.7_h_77414bbddc22bf092539,169,142,27,6,0.0422535211267605,0.8326382338261303,0.1464166884913709,0.7633136094674556,applicability_unresolved,False,True,5,9.92738672012431,2.391272181206456,28.494125,121.8885866442242,28.494125,lat11_lon30,0.1708478608571807,0.4166579039464233,-0.2682388500050212,-0.310032354526134,24.246626542326563,3.2286925445116923,10.193611038316648,2.415343172529093,northern_midlatitude,0.8326382338261303,5.0,2.0,0.4,5.0,3.0,0.6,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0,0.6,5.0,1.0,0.2,24.246626542326563,10.193611038316648
gshhg_2.3.7_h_7745c2fbb7a60143b6b1,169,142,27,29,0.204225352112676,0.8121446380889121,0.2427093240627009,0.7396449704142012,applicability_unresolved,False,True,1,70.08628460246754,4.263894415282153,55.422996,-160.24430617693386,55.422996,lat14_lon01,-1.2219478381176987,-0.5090681204568729,0.5879423969882716,-0.7506699496142292,10.42791211319989,2.436058793859421,32.48596572340097,3.51112641742399,northern_midlatitude,0.8121446380889121,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.42791211319989,32.48596572340097
gshhg_2.3.7_h_77497483538a8a4ae281,169,142,27,3,0.0211267605633802,0.6603538167401916,0.0949746226451002,0.8402366863905325,applicability_unresolved,False,True,0,7.301432347597075,2.116428071913365,27.75158761538461,-114.17102697902205,27.75158761538461,lat11_lon06,-0.0959450448165565,2.26838515101916,0.4796499567543951,-0.6280773597953127,0.405398011635332,0.3403205449715811,0.0,0.0,northern_midlatitude,0.6603538167401916,,,,,,,,,,,,,,,,,,,,,,0.405398011635332,0.0
gshhg_2.3.7_h_77511e0733c1a7749c39,169,142,27,0,0.0,0.0120776061602561,0.0001974757558692,0.8402366863905325,applicability_unresolved,False,True,0,7.755354624522763,2.169665470288456,-49.14217492307692,-75.63523687499531,49.14217492307692,lat04_lon10,2.715630119969576,-4.333245623956834,-1.3325332308926292,1.6731349837784366,85.13707155805396,4.455939882740368,4.791182751170272,1.7563365455371636,southern_extratropical,0.0120776061602561,,,,,,,,,,,,,,,,,,,,,,85.13707155805396,4.791182751170272
gshhg_2.3.7_h_77770b4ab25cda5bd47c,169,142,27,7,0.0492957746478873,0.9238951732317056,0.0822794179724795,0.8224852071005917,applicability_unresolved,False,True,5,39.59340256397447,3.703605554979114,68.55289946153846,-110.62584550317926,68.55289946153846,lat15_lon06,-3.805976350379858,0.5704543830518963,0.0024446839316479,1.2455026105801237,59.31880620684635,4.099643932503298,29.462453351186664,3.4164948875980525,northern_high_latitude,0.9238951732317056,5.0,4.0,0.8,5.0,1.0,0.2,5.0,0.0,0.0,5.0,3.0,0.6,5.0,0.0,0.0,5.0,4.0,0.8,5.0,1.0,0.2,59.31880620684635,177.07495794089306
gshhg_2.3.7_h_777e4b90bd99dd8bce28,169,142,27,37,0.2605633802816901,0.862119304007683,0.279102497336965,0.6153846153846154,applicability_unresolved,False,True,10,39.47151476622077,3.700598387547846,64.5808486923077,11.410866278320482,64.5808486923077,lat15_lon19,-0.707224219843201,-0.92089531173673,0.1327490194046696,-0.3367193133396003,0.136204572278124,0.1276933853170241,0.0,0.0,northern_midlatitude,0.862119304007683,10.0,6.0,0.6,10.0,4.0,0.4,10.0,1.0,0.1,10.0,5.0,0.5,10.0,0.0,0.0,10.0,8.0,0.8,10.0,1.0,0.1,0.136204572278124,0.0
gshhg_2.3.7_h_7782037d170215021fe2,169,142,27,44,0.3098591549295774,0.9153536321287514,0.2932909218702869,0.6627218934911243,applicability_unresolved,False,True,254,16.97763164027568,2.889128298469479,64.05862161538461,9.983041288240296,64.05862161538461,lat15_lon18,-0.7202629194285988,-0.4278075012636477,-0.443822993083574,-0.5447964987652012,0.4294131776138974,0.3572639947439651,0.0,0.0,northern_midlatitude,0.9153536321287514,252.0,117.0,0.4642857142857143,252.0,135.0,0.5357142857142857,232.0,20.0,0.0862068965517241,254.0,55.0,0.2165354330708661,252.0,0.0,0.0,252.0,172.0,0.6825396825396826,252.0,26.0,0.1031746031746031,0.4294131776138974,0.0
gshhg_2.3.7_h_778537004a79591c04a5,169,142,27,12,0.0845070422535211,0.6910788797834683,0.0971524061396944,0.7751479289940828,applicability_unresolved,False,True,776,581.3932422777631,6.367145893583295,-23.609790384615383,151.15203370873576,23.609790384615383,lat06_lon33,0.7721277016332386,1.2592721412192809,-0.0398890619550586,-0.4572121228196024,0.1147119604586801,0.10859604011157849,0.0,0.0,southern_extratropical,0.6910788797834683,752.0,429.0,0.5704787234042553,752.0,323.0,0.4295212765957447,743.0,55.0,0.0740242261103634,776.0,211.0,0.2719072164948453,774.0,1.0,0.0012919896640826,774.0,687.0,0.8875968992248062,774.0,40.0,0.0516795865633074,0.1147119604586801,0.0
gshhg_2.3.7_h_778b7d654085f6b0300c,169,142,27,4,0.028169014084507,0.7304593987905672,0.0540531359777887,0.834319526627219,applicability_unresolved,False,True,10,59.67915012389295,4.105600148513642,71.67094876923078,138.61740246393583,71.67094876923078,lat16_lon31,-2.989404518961179,0.7678889280018736,-0.3134190769658451,0.8367563569740378,2.549885107472692,1.2669152388713965,9.981757046812886,2.3962354457575583,northern_high_latitude,0.7304593987905672,10.0,5.0,0.5,10.0,5.0,0.5,7.0,0.0,0.0,10.0,2.0,0.2,10.0,0.0,0.0,10.0,8.0,0.8,10.0,0.0,0.0,2.549885107472692,9.981757046812886
gshhg_2.3.7_h_77911335c453ea6029a3,169,142,27,0,0.0,0.4646323863089712,0.0271160641940898,0.8402366863905325,applicability_unresolved,False,True,0,16.56408770019916,2.865856345866188,-52.284066,-74.88101162248816,52.284066,lat03_lon10,0.6034849097867373,-2.377879680525366,-0.297330697462747,-0.1927072461526992,79.94523413595701,4.3937728042207205,0.0,0.0,southern_extratropical,0.4646323863089712,,,,,,,,,,,,,,,,,,,,,,79.94523413595701,0.0
gshhg_2.3.7_h_77919c174fe1c65bdc95,169,142,27,5,0.0352112676056338,0.8043657707313816,0.1070416035298564,0.8106508875739645,applicability_unresolved,False,True,2,14.975292933119569,2.771043337066969,65.70445076923077,-65.81150300230969,65.70445076923077,lat15_lon11,-2.851729759098596,-0.4316268094454175,-0.5765604442530307,0.3535641270365453,515.9082511789196,6.247865394889292,11.32381352891762,2.5115334498927213,northern_midlatitude,0.8043657707313816,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,515.9082511789196,1199.4766472700778
gshhg_2.3.7_h_77abdcaf818365e4367e,169,142,27,0,0.0,0.2628703341145471,0.0112678981930779,0.8402366863905325,applicability_unresolved,False,True,11,415.26963031034586,6.031333200087395,52.69585469230769,-128.32355332029735,52.69585469230769,lat14_lon05,1.4757588481095782,-2.9446779058910253,0.3579984969310669,1.6313927402032835,0.2089626138410096,0.18976264794609457,0.0,0.0,northern_midlatitude,0.2628703341145471,11.0,5.0,0.4545454545454545,11.0,6.0,0.5454545454545454,7.0,0.0,0.0,11.0,0.0,0.0,11.0,1.0,0.0909090909090909,11.0,5.0,0.4545454545454545,11.0,0.0,0.0,0.2089626138410096,0.0
