source_name,family,traits,dataset_keys,source_rows
Leionema phylicifolium,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Leionema ralstonii,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Leionema rotundifolium,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Leionema sympetalum,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Leionema viridiflorum,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Lemooria burkittii,Asteraceae,flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,2
Lenwebbia lasioclada,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,3
Lenwebbia prominens,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leontodon saxatilis,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Lepiderema pulchella,Sapindaceae,flower_primary_color,NHNSW_2014_2,1
Lepidium leptopetalum,Brassicaceae,flower_primary_color,NHNSW_2014_2,1
Lepidosperma clipeicola,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Lepidosperma evansianum,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Lepidosperma latens,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Lepidosperma limicola,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Lepidosperma quadrangulatum,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Lepidosperma urophorum,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Leptorhynchos baileyi,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Leptorhynchos tetrachaetus,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum argenteum,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum blakelyi,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum brevipes,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum crassifolium,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum deanei,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum deuense,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum emarginatum,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum epacridoideum,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum erubescens,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,2
Leptospermum gregarium,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum microcarpum,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum multicaule,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum novae-angliae,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum parvifolium,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum petraeum,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum polyanthum,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum rupicola,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum sejunctum,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum sphaerocarpum,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum subglabratum,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Leptospermum thompsonii,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Lepyrodia anarthria,Restionaceae,flower_primary_color,NHNSW_2014_2,1
Lepyrodia leptocaulis,Restionaceae,flower_primary_color,NHNSW_2014_2,1
Lepyrodia scariosa,Restionaceae,flower_primary_color,NHNSW_2014_2,1
Leucochrysum alpinum,Asteraceae,floral_symmetry,eFLOWER_Dun_2022,1
Leucochrysum graminifolium,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Leucochrysum molle,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Leucopogon amplexicaulis,Ericaceae,flower_primary_color,NHNSW_2014_2,1
Leucopogon gelidus,Ericaceae,flower_primary_color,NHNSW_2014_2,1
Leucopogon pilifer,Ericaceae,flower_primary_color,NHNSW_2014_2,1
Leucopogon rodwayi,Ericaceae,flower_primary_color,NHNSW_2014_2,1
Leuzea australis,Asteraceae,flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,2
Limnophila australis,Plantaginaceae,flower_primary_color,eFLOWER_Dun_2022,3
Limonium otolepis,Plumbaginaceae,flower_primary_color,NHNSW_2014_2,1
Lindera queenslandica,Lauraceae,flower_primary_color,eFLOWER_Dun_2022,2
Lindsaea incisa,Lindsaeaceae,flower_primary_color,NHNSW_2014_2,1
Lindsaea trichomanoides,Lindsaeaceae,flower_primary_color,NHNSW_2014_2,1
Linospadix monostachyos,Arecaceae,flower_primary_color,NHNSW_2014_2,1
Liparis coelogynoides,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Liparis swenssonii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Lissanthe sapida,Ericaceae,flower_primary_color,NHNSW_2014_2,1
Lithomyrtus grandifolia,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,1
Lobelia darlingensis,Campanulaceae,flower_primary_color,NHNSW_2014_2,1
Logania albiflora,Loganiaceae,flower_primary_color,NHNSW_2014_2,1
Logania granitica,Loganiaceae,flower_primary_color,NHNSW_2014_2,1
Lomandra bracteata,Asparagaceae,flower_primary_color,NHNSW_2014_2,1
Lomandra brevis,Asparagaceae,flower_primary_color,NHNSW_2014_2,1
Lomandra cylindrica,Asparagaceae,flower_primary_color,NHNSW_2014_2,1
Lomandra montana,Asparagaceae,flower_primary_color,NHNSW_2014_2,1
Lomandra obliqua,Asparagaceae,flower_primary_color,NHNSW_2014_2,1
Lomandra patens,Asparagaceae,flower_primary_color,NHNSW_2014_2,1
Lomandra spicata,Asparagaceae,flower_primary_color,NHNSW_2014_2,1
Lomatia arborescens,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Lophopetalum arnhemicum,Celastraceae,flower_primary_color,eFLOWER_Dun_2022,2
Lotononis bainesii,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Loxocarya cinerea,Restionaceae,flower_primary_color,eFLOWER_Dun_2022,2
Luzula alpestris,Juncaceae,flower_primary_color,NHNSW_2014_2,1
Luzula ovata,Juncaceae,flower_primary_color,NHNSW_2014_2,1
Lyginia barbata,Anarthriaceae,flower_primary_color,eFLOWER_Dun_2022,1
Lysiana casuarinae,Loranthaceae,flower_primary_color,eFLOWER_Dun_2022,3
Lysiana linearifolia,Loranthaceae,flower_primary_color,NHNSW_2014_2,1
Lysiana murrayi,Loranthaceae,flower_primary_color,NHNSW_2014_2,1
Lysicarpus angustifolius,Myrtaceae,floral_symmetry,eFLOWER_Dun_2022,1
Lysinema pentapetalum,Ericaceae,flower_primary_color,eFLOWER_Dun_2022,1
Lysiosepalum rugosum,Malvaceae,flower_primary_color,eFLOWER_Dun_2022,3
Lysiphyllum carronii,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Lysiphyllum gilvum,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Lythrum wilsonii,Lythraceae,flower_primary_color,NHNSW_2014_2,1
Macgregoria racemigera,Celastraceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Machaerina johnsonii,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Macropidia fuliginosa,Haemodoraceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,4
Macropteranthes montana,Combretaceae,flower_primary_color,eFLOWER_Dun_2022,3
Macrozamia plurinervia,Zamiaceae,flower_primary_color,NHNSW_2014_2,1
Macrozamia spiralis,Zamiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana astrotricha,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana decalvans,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana humillima,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana integra,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana microcarpa,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana ovata,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana pentagona,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana pyramidata,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana radiata,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana sedifolia,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana spongiocarpa,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana tomentosa,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana triptera,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana turbinata,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Maireana villosa,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Malleostemon pustulatus,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,2
Mammea touriga,Clusiaceae,floral_symmetry,eFLOWER_Dun_2022,1
Marianthus erubescens,Pittosporaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Megahertzia amplexicaulis,Proteaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Meionectes brownii,Haloragaceae,floral_symmetry,eFLOWER_Dun_2022,1
Melaleuca biconvexa,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Melaleuca capitata,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Melaleuca deanei,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Melaleuca densispicata,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Melaleuca groveana,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Melaleuca irbyana,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Melaleuca thymoides,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,2
Melaleuca tortifolia,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Melanostachya ustulata,Restionaceae,flower_primary_color,eFLOWER_Dun_2022,1
Melichrus erubescens,Ericaceae,flower_primary_color,NHNSW_2014_2,1
Melichrus gibberagee,Ericaceae,flower_primary_color,NHNSW_2014_2,1
Melichrus hirsutus,Ericaceae,flower_primary_color,NHNSW_2014_2,1
Melichrus urceolatus,Ericaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,5
Melicope broadbentiana,Rutaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Melicope hayesii,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Melicope micrococca,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Menkea australis,Brassicaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,7
Mentha laxiflora,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Mesembryanthemum granulicaule,Aizoaceae,flower_primary_color,NHNSW_2014_2,1
Mesomelaena tetragona,Cyperaceae,flower_primary_color,eFLOWER_Dun_2022,2
Mesua larnachiana,Clusiaceae,floral_symmetry,eFLOWER_Dun_2022,1
Mezoneuron brachycarpum,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Micrantheum ericoides,Picrodendraceae,floral_symmetry,eFLOWER_Dun_2022,1
Microcorys purpurea,Lamiaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Micromyrtus blakelyi,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Micromyrtus hexamera,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Micromyrtus minutiflora,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Micromyrtus obovata,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,1
Micromyrtus sessilis,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Micromyrtus striata,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Millotia greevesii,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Millotia macrocarpa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Millotia perpusilla,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Minuria annua,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Minuria denticulata,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Minuria integerrima,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Mirbelia baueri,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Mirbelia confertiflora,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Mirbelia oxylobioides,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Mirbelia platylobioides,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Mirbelia pungens,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Mirbelia speciosa,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Mitrantia bilocularis,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,1
Mobilabium hamatum,Orchidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,4
Molineria capitulata,Hypoxidaceae,floral_symmetry,eFLOWER_2021,1
Monachather paradoxus,Poaceae,flower_primary_color,eFLOWER_Dun_2022,2
Monoculus monstrosus,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Monotaxis luteiflora,Euphorbiaceae,flower_primary_color,eFLOWER_Dun_2022,1
Monotoca ledifolia,Ericaceae,flower_primary_color,NHNSW_2014_2,1
Monotoca rotundifolia,Ericaceae,flower_primary_color,NHNSW_2014_2,1
Moraea ochroleuca,Iridaceae,flower_primary_color,NHNSW_2014_2,1
Motherwellia haplosciadea,Araliaceae,flower_primary_color,eFLOWER_Dun_2022,1
Muelleranthus stipularis,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Muelleranthus trifoliolatus,Fabaceae,flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Muellerina myrtifolia,Loranthaceae,flower_primary_color,NHNSW_2014_2,1
Muiriantha hassellii,Rutaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,5
Muniria lanceolata,Lamiaceae,floral_symmetry,eFLOWER_Dun_2022,1
Muraltia heisteria,Polygalaceae,flower_primary_color,NHNSW_2014_2,1
Musgravea stenostachya,Proteaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,2
Myoporum bateae,Scrophulariaceae,flower_primary_color,NHNSW_2014_2,1
Myoporum betcheanum,Scrophulariaceae,flower_primary_color,NHNSW_2014_2,1
Myoporum floribundum,Scrophulariaceae,flower_primary_color,NHNSW_2014_2,1
Myriocephalus pluriflorus,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Myriophyllum alpinum,Haloragaceae,flower_primary_color,NHNSW_2014_2,1
Myriophyllum gracile,Haloragaceae,flower_primary_color,NHNSW_2014_2,1
Myriophyllum latifolium,Haloragaceae,flower_primary_color,NHNSW_2014_2,1
Myriophyllum papillosum,Haloragaceae,flower_primary_color,NHNSW_2014_2,1
Myriophyllum striatum,Haloragaceae,flower_primary_color,NHNSW_2014_2,1
Needhamiella pumilio,Ericaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Neisosperma poweri,Apocynaceae,flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Nematolepis elliptica,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Nematolepis ovatifolia,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Nematolepis rhytidophylla,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Neoastelia spectabilis,Asteliaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Neobyrnesia suberosa,Rutaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,2
Neorites kevedianus,Proteaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,5
Neoroepera buxifolia,Picrodendraceae,flower_primary_color,eFLOWER_Dun_2022,4
Neostrearia fleckeri,Hamamelidaceae,flower_primary_color,eFLOWER_Dun_2022,2
Nervilia aragoana,Orchidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Nierembergia hippomanica,Solanaceae,flower_primary_color,NHNSW_2014_2,1
Noahdendron nicholasii,Hamamelidaceae,flower_primary_color,eFLOWER_Dun_2022,2
Nomismia rhomboidea,Fabaceae,flower_primary_color,eFLOWER_Dun_2022,1
Notelaea linearis,Oleaceae,flower_primary_color,NHNSW_2014_2,1
Notelaea neglecta,Oleaceae,flower_primary_color,NHNSW_2014_2,1
Nothoalsomitra suberosa,Cucurbitaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,2
Nothorites megacarpus,Proteaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Nuytsia floribunda,Loranthaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Ochrosperma citriodorum,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Ochrosperma oligomerum,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Octarrhena pusilla,Orchidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,2
Oeceoclades pelorica,Orchidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,2
Olax angulata,Olacaceae,flower_primary_color,NHNSW_2014_2,1
Olearia aglossa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia asterotricha,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia burgessii,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia calcarea,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia canescens,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia chrysophylla,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia cordata,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia covenyi,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia decurrens,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia elliptica,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia flocktoniae,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia glandulosa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia gravis,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia heterocarpa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia incana,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia lasiophylla,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia magniflora,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia montana,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia muelleri,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia nernstii,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia oliganthema,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia oppositifolia,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia ramosissima,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia rudis,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia stilwelliae,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia subspicata,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia suffruticosa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Olearia tenuifolia,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Oligarrhena micrantha,Ericaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Omphalolappula concava,Boraginaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Opisthiolepis heterophylla,Proteaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,2
Oraniopsis appendiculata,Arecaceae,flower_primary_color,eFLOWER_Dun_2022,1
Oreomyrrhis argentea,Apiaceae,flower_primary_color,NHNSW_2014_2,1
Oreomyrrhis brevipes,Apiaceae,flower_primary_color,NHNSW_2014_2,1
Oreomyrrhis ciliata,Apiaceae,flower_primary_color,NHNSW_2014_2,1
Oreomyrrhis eriopoda,Apiaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Oreomyrrhis pulvinifica,Apiaceae,flower_primary_color,NHNSW_2014_2,1
Orianthera nuda,Loganiaceae,flower_primary_color,NHNSW_2014_2,1
Orianthera pusilla,Loganiaceae,flower_primary_color,NHNSW_2014_2,1
Orites excelsus,Proteaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Ornduffia calthifolia,Menyanthaceae,floral_symmetry,eFLOWER_2021,1
Orthrosanthus laxus,Iridaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Oschatzia cuneifolia,Apiaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Ostrearia australiana,Hamamelidaceae,flower_primary_color,eFLOWER_Dun_2022,2
Owenia acidula,Meliaceae,flower_primary_color,NHNSW_2014_2,1
Owenia cepiodora,Meliaceae,flower_primary_color,NHNSW_2014_2,1
Oxalis bifurca,Oxalidaceae,flower_primary_color,NHNSW_2014_2,1
Oxychloris scariosa,Poaceae,flower_primary_color,eFLOWER_Dun_2022,2
Oxylobium cordifolium,Fabaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Oxylobium pulteneae,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Ozothamnus alpinus,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Ozothamnus conditus,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Ozothamnus cuneifolius,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Ozothamnus obovatus,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Ozothamnus rufescens,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Ozothamnus stirlingii,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Ozothamnus tuckeri,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Ozothamnus turbinatus,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Ozothamnus whitei,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Pachycladon radicata,Brassicaceae,flower_primary_color,eFLOWER_Dun_2022,1
Pachymitus cardaminoides,Brassicaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Pandorea baileyana,Bignoniaceae,flower_primary_color,NHNSW_2014_2,1
Papaver argemone,Papaveraceae,flower_primary_color,NHNSW_2014_2,1
Papaver hybridum,Papaveraceae,flower_primary_color,NHNSW_2014_2,1
Paphia meiniana,Ericaceae,flower_primary_color,eFLOWER_Dun_2022,4
Papistylus grandiflorus,Rhamnaceae,flower_primary_color,eFLOWER_Dun_2022,2
Pappochroma nitidum,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Pappochroma paludicola,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Paragonis grandiflora,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,4
Paragoodia crenulata,Fabaceae,flower_primary_color,eFLOWER_Dun_2022,2
Parantennaria uniceps,Asteraceae,flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,2
Parapachygone longifolia,Menispermaceae,flower_primary_color,eFLOWER_Dun_2022,2
Parsonsia dorrigoensis,Apocynaceae,flower_primary_color,NHNSW_2014_2,1
Parsonsia induplicata,Apocynaceae,flower_primary_color,eFLOWER_Dun_2022,1
Parsonsia purpurascens,Apocynaceae,flower_primary_color,NHNSW_2014_2,1
Paspalum quadrifarium,Poaceae,flower_primary_color,NHNSW_2014_2,1
Passiflora filamentosa,Passifloraceae,flower_primary_color,NHNSW_2014_2,1
Pedleya acanthoclada,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Pelargonium helmsii,Geraniaceae,flower_primary_color,NHNSW_2014_2,1
Pennantia cunninghamii,Pennantiaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Pentapeltis peltigera,Apiaceae,flower_primary_color,eFLOWER_Dun_2022,2
Peplidium foecundum,Phrymaceae,flower_primary_color,NHNSW_2014_2,1
Pericalymma spongiocaule,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,2
Peripentadenia phelpsii,Elaeocarpaceae,flower_primary_color,eFLOWER_Dun_2022,2
Peristrophe brassii,Acanthaceae,flower_primary_color,eFLOWER_Dun_2022,2
Perrottetia arborescens,Celastraceae,flower_primary_color,eFLOWER_Dun_2022,2
Persoonia acerosa,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia acuminata,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia asperula,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia bargoensis,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia brevifolia,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia chamaepeuce,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia chamaepitys,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia confertiflora,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Persoonia conjuncta,Proteaceae,flower_primary_color,NHNSW_2014_2,1
