candidate_id,accepted_species,page_id,axis,trait_name,normalized_value,supporting_excerpt,source_url,page_content_sha256,cultivar_status
f25a68d6af67e4168c9961a4,Cleidion spiciflorum,2643,flower_colour,flower_primary_color,white,"Medium sized trees, up to 20 m high with ovoid crown; Leaves elliptic-Ianceolate, elliptic-oblong or oblanceolate, glabrous; Male flowers in axillary racemes; female flowers axillary, solitary, white; Capsules large, didymous.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=2643&cat=13,f70bcbcb9a24dba7bc8cae0443020f7735adab9bc1ffae95e04312b695056d69,wild_or_species_level_statement_not_cultivar_limited
87573fc83164397bd9961e52,Cleisostoma discolor,13776,flower_colour,flower_primary_color,green_brown_inconspicuous|white|yellow_orange,"Epiphytic herbs upto 30 cm high; Leaves oblong, obliquely truncate at apex; Flowers in raceme, pale-yellow with greenish tinge, peduncles purplish; Lip 3-lobed with spur, white; lateral lobes plicate.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=13776&cat=13,f6bc0dbfc9af6f54f348075ccb264747239f1833d4a556907871f93267425583,wild_or_species_level_statement_not_cultivar_limited
3bb07f5a7083f94b80c4940b,Cleisostoma subulatum,13318,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Pendulous epiphytic herbs, 15-30 cm long; Leaves linear lanceolate; Flowers yellow with intramarginal brown bands.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=13318&cat=13,14ed7219dc88613070ac21a08de674e79e247eeec7718e05d77a1b58847a68a9,wild_or_species_level_statement_not_cultivar_limited
e0f49fbe86efd46fbf305aeb,Clerodendrum schmidtii,14349,flower_colour,flower_primary_color,white,"shrub to small tree, multi-stemmed, with hanging branches; Inflorescence long, pendent, dark red racemes; Flowers white, fragrant, in loose hanging clusters, white flowers on long dark red flower stalks",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14349&cat=13,1ea0007ac14dfe6b69c4eb90341bcd5600273fcf869e9fb8aa42b0fe192467ad,wild_or_species_level_statement_not_cultivar_limited
a4d7e96e2b83313d03c5a1a6,Clerodendrum umbratile,14433,flower_colour,flower_primary_color,red_pink|white|yellow_orange,"Annual herbs, up to 1 m high; branches fistulose; Leaves oblong, obovate-oblong or oblanceolate, entire, glabrous; Flowers in axillary, elongate, lax panicles, white with reddish tinge or yellowish; Drupes globose, flesh coloured.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14433&cat=13,e4a03bbec08685a761a6323b5675150891aa9bf13cd26972f668df28e65307e5,wild_or_species_level_statement_not_cultivar_limited
cedf3faef19f6445bb88dd50,Clerodendrum urticifolium,14434,flower_colour,flower_primary_color,red_pink,"Perennial shrubs, up to 3 m high, glabrous; Leaves ovate, shortly acuminate, denticulate, patent hairy throughout; Inflorescence panicle; Flowers scarlet or bright red; Drupes blue-black with enlarged calyx.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14434&cat=13,e91acf80ba08f8fcbf809dbe094d1a3080cac2547a0ddd5c2c67862fb6ec384e,wild_or_species_level_statement_not_cultivar_limited
25bfdf126a9340d947b2e634,Commelina appendiculata,2832,flower_colour,flower_primary_color,blue_purple|white,"Leaves linear-Ianceolate, glabrescent; spathes long peduncled, lanceolate, caudate-acuminate; Flowers blue or white in bifid raceme; Capsules 2-or 3-celled; Seeds flattened, black with whitish appendages.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=2832&cat=13,974e7369df5bb6ad52d4b477e229f8ad7d99780c7c9c24cb11e550e50b1347ed,wild_or_species_level_statement_not_cultivar_limited
deae7a65487379eb4c6ed2b0,Corallocarpus epigaeus,2891,flower_colour,flower_primary_color,yellow_orange,"Prostrate herb; leaves trilobed, suborbicular; Male flowers 4-9, corolla yellow; female flowers solitary; Fruit ovoid-oblong.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=2891&cat=13,6edb3b15853a9c53ff5de97a9e24174f373b1a6c99e25a478fdf1cd13935d3ab,wild_or_species_level_statement_not_cultivar_limited
46e25110a79ae2f25549cde4,Corallocarpus epigaeus,2891,floral_structural_complexity,inflorescence_display,solitary,"Prostrate herb; leaves trilobed, suborbicular; Male flowers 4-9, corolla yellow; female flowers solitary; Fruit ovoid-oblong.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=2891&cat=13,6edb3b15853a9c53ff5de97a9e24174f373b1a6c99e25a478fdf1cd13935d3ab,wild_or_species_level_statement_not_cultivar_limited
69ed917022c1c3e13493ac50,Corylopsis himalayana,2967,flower_colour,flower_primary_color,yellow_orange,Calyx lobes triangular and petals yellow,https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=2967&cat=13,62acfff0ab02265a31c7d788f3923326ae77b49b9f4a9abffb3909a0187e32b8,species_level_cultivated_record_not_cultivar_limited
415ee9207b44820e072cb873,Crotalaria hirta,3098,flower_colour,flower_primary_color,yellow_orange,Flowers yellow; pods black when ripe,https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3098&cat=13,83730f4dfd7d2d383fe6bff0e8dcdd306dd79cf48f598b8bc3845b41ba7365c2,wild_or_species_level_statement_not_cultivar_limited
314409fecba7518770f3f0e6,Crotalaria laevigata,3107,flower_colour,flower_primary_color,yellow_orange,"Small erect undershrub; flowers yellow, axillary racemes; leaves elliptict-oblong",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3107&cat=13,cdb9c0d89a322b3d4184f28a495d2488d9d970772bbb3b9016040addbcd66fbb,wild_or_species_level_statement_not_cultivar_limited
c3822f9ab2d9b288a0028e75,Crotalaria scabrella,3150,flower_colour,flower_primary_color,yellow_orange,"Spreading undershrub, densely grey pubescent; corolla yellow; pod stalked",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3150&cat=13,4f6646f4016cc403f5274c14d1bd1a728bc29f12191726a30600c96708a76696,wild_or_species_level_statement_not_cultivar_limited
