accepted_species,genus,family,n_islands,n_records
Acacia trineura,Acacia,Fabaceae,1,1
Acacia triptera,Acacia,Fabaceae,1,1
Acacia triquetra,Acacia,Fabaceae,1,266
Acacia trudgeniana,Acacia,Fabaceae,1,6
Acacia truncata,Acacia,Fabaceae,4,5
Acacia tumida,Acacia,Fabaceae,14,42
Acacia ulicifolia,Acacia,Fabaceae,14,526
Acacia ulicina,Acacia,Fabaceae,1,3
Acacia umbellata,Acacia,Fabaceae,6,23
Acacia uncifolia,Acacia,Fabaceae,5,247
Acacia verniciflua,Acacia,Fabaceae,3,34
Acacia verticillata,Acacia,Fabaceae,28,6088
Acacia vestita,Acacia,Fabaceae,1,3
Acacia victoriae,Acacia,Fabaceae,1,1
Acacia wetarensis,Acacia,Fabaceae,2,10
Acacia wickhamii,Acacia,Fabaceae,1,5
Acacia wilhelmiana,Acacia,Fabaceae,1,1
Acacia xiphophylla,Acacia,Fabaceae,1,1
Acacia yirrkallensis,Acacia,Fabaceae,10,74
Acaciella angustissima,Acaciella,Fabaceae,5,15
Acaciella glauca,Acaciella,Fabaceae,46,451
Acaciella goldmanii,Acaciella,Fabaceae,4,13
Acaciella villosa,Acaciella,Fabaceae,4,12
Acaena,Acaena,Rosaceae,3,5
Acaena agnipila,Acaena,Rosaceae,4,460
Acaena anserinifolia,Acaena,Rosaceae,30,3895
Acaena anserovina,Acaena,Rosaceae,4,28
Acaena antarctica,Acaena,Rosaceae,5,11
Acaena argentea,Acaena,Rosaceae,2,7
Acaena buchananii,Acaena,Rosaceae,1,256
Acaena caesiiglauca,Acaena,Rosaceae,6,983
Acaena caespitosa,Acaena,Rosaceae,1,1
Acaena cylindristachya,Acaena,Rosaceae,1,1
Acaena dumicola,Acaena,Rosaceae,1,90
Acaena echinata,Acaena,Rosaceae,15,1153
Acaena emittens,Acaena,Rosaceae,2,24
Acaena exigua,Acaena,Rosaceae,1,2
Acaena fissistipula,Acaena,Rosaceae,1,143
Acaena glabra,Acaena,Rosaceae,1,145
Acaena inermis,Acaena,Rosaceae,7,825
Acaena insularis,Acaena,Rosaceae,1,11
Acaena juvenca,Acaena,Rosaceae,2,248
Acaena lucida,Acaena,Rosaceae,8,18
Acaena magellanica,Acaena,Rosaceae,34,883
Acaena microphylla,Acaena,Rosaceae,4,242
Acaena minor,Acaena,Rosaceae,9,285
Acaena montana,Acaena,Rosaceae,1,374
Acaena novae-zelandiae,Acaena,Rosaceae,46,8925
Acaena ovalifolia,Acaena,Rosaceae,18,999
Acaena ovina,Acaena,Rosaceae,11,405
Acaena pallida,Acaena,Rosaceae,12,267
Acaena patagonica,Acaena,Rosaceae,1,1
Acaena pinnatifida,Acaena,Rosaceae,3,42
Acaena platyacantha,Acaena,Rosaceae,1,2
Acaena poeppigiana,Acaena,Rosaceae,1,2
Acaena profundeincisa,Acaena,Rosaceae,2,158
Acaena pumila,Acaena,Rosaceae,6,13
Acaena rorida,Acaena,Rosaceae,2,7
Acaena saccaticupula,Acaena,Rosaceae,1,278
Acaena sarmentosa,Acaena,Rosaceae,3,29
Acaena sericea,Acaena,Rosaceae,1,1
Acaena splendens,Acaena,Rosaceae,1,1
Acaena stangii,Acaena,Rosaceae,2,27
Acaena tenera,Acaena,Rosaceae,4,67
Acaena tesca,Acaena,Rosaceae,1,24
Acalypha,Acalypha,Euphorbiaceae,3,7
Acalypha abingdonii,Acalypha,Euphorbiaceae,2,15
Acalypha alopecuroidea,Acalypha,Euphorbiaceae,21,99
Acalypha alopecuroides,Acalypha,Euphorbiaceae,16,60
Acalypha amblyodonta,Acalypha,Euphorbiaceae,2,2
Acalypha amentacea,Acalypha,Euphorbiaceae,44,299
Acalypha angatensis,Acalypha,Euphorbiaceae,4,311
Acalypha angustata,Acalypha,Euphorbiaceae,1,1
Acalypha angustifolia,Acalypha,Euphorbiaceae,2,23
Acalypha ankaranensis,Acalypha,Euphorbiaceae,1,20
Acalypha argentii,Acalypha,Euphorbiaceae,1,2
Acalypha arvensis,Acalypha,Euphorbiaceae,19,48
Acalypha australis,Acalypha,Euphorbiaceae,88,2349
Acalypha bailloniana,Acalypha,Euphorbiaceae,2,2
Acalypha balgooyi,Acalypha,Euphorbiaceae,1,1
Acalypha baretiae,Acalypha,Euphorbiaceae,1,7
Acalypha berteroana,Acalypha,Euphorbiaceae,1,3
Acalypha bisetosa,Acalypha,Euphorbiaceae,1,43
Acalypha boinensis,Acalypha,Euphorbiaceae,1,60
Acalypha brachystachya,Acalypha,Euphorbiaceae,10,57
Acalypha bullata,Acalypha,Euphorbiaceae,1,1
Acalypha burmanii,Acalypha,Euphorbiaceae,1,1
Acalypha californica,Acalypha,Euphorbiaceae,12,60
Acalypha capillipes,Acalypha,Euphorbiaceae,2,2
Acalypha cardielii,Acalypha,Euphorbiaceae,1,1
Acalypha cardiophylla,Acalypha,Euphorbiaceae,13,75
Acalypha carrascoana,Acalypha,Euphorbiaceae,1,1
Acalypha caturus,Acalypha,Euphorbiaceae,33,326
Acalypha celebica,Acalypha,Euphorbiaceae,1,1
Acalypha chamaedrifolia,Acalypha,Euphorbiaceae,17,200
Acalypha chibomboa,Acalypha,Euphorbiaceae,3,23
Acalypha chuniana,Acalypha,Euphorbiaceae,1,4
Acalypha ciliata,Acalypha,Euphorbiaceae,2,8
Acalypha claoxyloides,Acalypha,Euphorbiaceae,5,7
Acalypha communis,Acalypha,Euphorbiaceae,1,10
Acalypha comonduana,Acalypha,Euphorbiaceae,4,15
Acalypha cubensis,Acalypha,Euphorbiaceae,1,10
Acalypha cuspidata,Acalypha,Euphorbiaceae,10,82
Acalypha decaryana,Acalypha,Euphorbiaceae,1,97
Acalypha diminuata,Acalypha,Euphorbiaceae,1,7
Acalypha diminuta,Acalypha,Euphorbiaceae,1,58
Acalypha distans,Acalypha,Euphorbiaceae,1,2
Acalypha diversifolia,Acalypha,Euphorbiaceae,9,70
Acalypha elizabethae,Acalypha,Euphorbiaceae,1,1
Acalypha elliptica,Acalypha,Euphorbiaceae,1,22
Acalypha emirnensis,Acalypha,Euphorbiaceae,1,155
Acalypha engleri,Acalypha,Euphorbiaceae,2,7
Acalypha eremorum,Acalypha,Euphorbiaceae,1,1
Acalypha fasciculata,Acalypha,Euphorbiaceae,2,16
Acalypha filiformis,Acalypha,Euphorbiaceae,7,169
Acalypha fimbriata,Acalypha,Euphorbiaceae,2,9
Acalypha fissa,Acalypha,Euphorbiaceae,1,1
Acalypha forsteriana,Acalypha,Euphorbiaceae,6,14
Acalypha fruticosa,Acalypha,Euphorbiaceae,6,33
Acalypha gillespieae,Acalypha,Euphorbiaceae,1,21
Acalypha glechomifolia,Acalypha,Euphorbiaceae,2,12
Acalypha gracilens,Acalypha,Euphorbiaceae,19,45
Acalypha gracilipes,Acalypha,Euphorbiaceae,1,58
Acalypha gracilis,Acalypha,Euphorbiaceae,3,7
Acalypha grandibracteata,Acalypha,Euphorbiaceae,8,134
Acalypha grandis,Acalypha,Euphorbiaceae,46,212
Acalypha grisebachiana,Acalypha,Euphorbiaceae,1,2
Acalypha hainanensis,Acalypha,Euphorbiaceae,1,2
Acalypha havanensis,Acalypha,Euphorbiaceae,1,3
Acalypha hellwigii,Acalypha,Euphorbiaceae,6,238
Acalypha herzogiana,Acalypha,Euphorbiaceae,7,13
Acalypha hispida,Acalypha,Euphorbiaceae,122,696
Acalypha humbertii,Acalypha,Euphorbiaceae,1,12
Acalypha hutchinsonii,Acalypha,Euphorbiaceae,1,3
Acalypha indica,Acalypha,Euphorbiaceae,84,1507
Acalypha insulana,Acalypha,Euphorbiaceae,12,22
Acalypha integrifolia,Acalypha,Euphorbiaceae,3,390
Acalypha isaloensis,Acalypha,Euphorbiaceae,1,14
Acalypha kerrii,Acalypha,Euphorbiaceae,1,1
Acalypha laevigata,Acalypha,Euphorbiaceae,2,14
Acalypha lamiana,Acalypha,Euphorbiaceae,1,47
Acalypha lanceolata,Acalypha,Euphorbiaceae,32,137
Acalypha laxiflora,Acalypha,Euphorbiaceae,1,1
Acalypha leandrii,Acalypha,Euphorbiaceae,1,10
Acalypha leicesterfieldiensis,Acalypha,Euphorbiaceae,1,4
Acalypha leonii,Acalypha,Euphorbiaceae,1,8
Acalypha lepidopagensis,Acalypha,Euphorbiaceae,1,1
Acalypha lepinei,Acalypha,Euphorbiaceae,3,14
Acalypha leptomyura,Acalypha,Euphorbiaceae,1,46
Acalypha leptopoda,Acalypha,Euphorbiaceae,2,7
Acalypha leptorhachis,Acalypha,Euphorbiaceae,2,5
Acalypha levinii,Acalypha,Euphorbiaceae,1,20
Acalypha linearifolia,Acalypha,Euphorbiaceae,1,9
Acalypha longispica,Acalypha,Euphorbiaceae,11,53
Acalypha macrostachya,Acalypha,Euphorbiaceae,2,18
Acalypha magistri,Acalypha,Euphorbiaceae,1,12
Acalypha manniana,Acalypha,Euphorbiaceae,1,5
Acalypha marginata,Acalypha,Euphorbiaceae,6,209
Acalypha matsudae,Acalypha,Euphorbiaceae,1,37
Acalypha mayottensis,Acalypha,Euphorbiaceae,1,3
Acalypha medibracteata,Acalypha,Euphorbiaceae,1,57
Acalypha membranacea,Acalypha,Euphorbiaceae,1,31
Acalypha menavody,Acalypha,Euphorbiaceae,1,18
Acalypha mogotensis,Acalypha,Euphorbiaceae,1,5
Acalypha nana,Acalypha,Euphorbiaceae,1,5
Acalypha nemorum,Acalypha,Euphorbiaceae,1,2
Acalypha neptunica,Acalypha,Euphorbiaceae,2,5
Acalypha nervulosa,Acalypha,Euphorbiaceae,1,21
Acalypha novoguineensis,Acalypha,Euphorbiaceae,4,20
Acalypha nusbaumeri,Acalypha,Euphorbiaceae,1,9
Acalypha ostryifolia,Acalypha,Euphorbiaceae,5,18
Acalypha pancheriana,Acalypha,Euphorbiaceae,4,52
Acalypha paniculata,Acalypha,Euphorbiaceae,4,18
Acalypha parvula,Acalypha,Euphorbiaceae,10,152
Acalypha pendula,Acalypha,Euphorbiaceae,3,10
Acalypha perrieri,Acalypha,Euphorbiaceae,1,44
Acalypha persimilis,Acalypha,Euphorbiaceae,12,15
Acalypha pervilleana,Acalypha,Euphorbiaceae,5,32
Acalypha phyllonomifolia,Acalypha,Euphorbiaceae,1,9
Acalypha pittieri,Acalypha,Euphorbiaceae,1,2
Acalypha platyphylla,Acalypha,Euphorbiaceae,1,1
Acalypha poiretii,Acalypha,Euphorbiaceae,20,128
Acalypha polystachya,Acalypha,Euphorbiaceae,1,8
Acalypha portoricensis,Acalypha,Euphorbiaceae,3,73
Acalypha pruinosa,Acalypha,Euphorbiaceae,1,17
Acalypha pygmaea,Acalypha,Euphorbiaceae,2,3
Acalypha rabesahalana,Acalypha,Euphorbiaceae,1,10
Acalypha radians,Acalypha,Euphorbiaceae,2,14
Acalypha radula,Acalypha,Euphorbiaceae,1,59
Acalypha raivavensis,Acalypha,Euphorbiaceae,2,17
Acalypha rapensis,Acalypha,Euphorbiaceae,1,14
Acalypha repanda,Acalypha,Euphorbiaceae,8,49
Acalypha rhomboidea,Acalypha,Euphorbiaceae,6,104
Acalypha richardiana,Acalypha,Euphorbiaceae,2,11
Acalypha rivularis,Acalypha,Euphorbiaceae,1,11
Acalypha rottleroides,Acalypha,Euphorbiaceae,2,20
Acalypha rubrinervis,Acalypha,Euphorbiaceae,1,3
Acalypha saxicola,Acalypha,Euphorbiaceae,1,1
Acalypha scabrosa,Acalypha,Euphorbiaceae,1,35
Acalypha schiedeana,Acalypha,Euphorbiaceae,2,2
Acalypha sericea,Acalypha,Euphorbiaceae,3,29
Acalypha setosa,Acalypha,Euphorbiaceae,11,51
Acalypha siamensis,Acalypha,Euphorbiaceae,7,107
Acalypha spachiana,Acalypha,Euphorbiaceae,4,55
Acalypha spectabilis,Acalypha,Euphorbiaceae,1,4
Acalypha spiciflora,Acalypha,Euphorbiaceae,12,61
Acalypha stenophylla,Acalypha,Euphorbiaceae,1,1
Acalypha subcastrata,Acalypha,Euphorbiaceae,1,2
Acalypha subintegra,Acalypha,Euphorbiaceae,3,4
Acalypha subviscida,Acalypha,Euphorbiaceae,1,2
Acalypha tomentosa,Acalypha,Euphorbiaceae,1,2
Acalypha tremula,Acalypha,Euphorbiaceae,1,23
Acalypha umbrosa,Acalypha,Euphorbiaceae,2,41
Acalypha urophylla,Acalypha,Euphorbiaceae,4,569
Acalypha vagans,Acalypha,Euphorbiaceae,1,3
Acalypha velutina,Acalypha,Euphorbiaceae,1,2
Acalypha verbenacea,Acalypha,Euphorbiaceae,2,2
Acalypha villosa,Acalypha,Euphorbiaceae,7,23
Acalypha virgata,Acalypha,Euphorbiaceae,1,18
Acalypha virginica,Acalypha,Euphorbiaceae,6,78
Acalypha vulneraria,Acalypha,Euphorbiaceae,1,26
Acalypha wigginsii,Acalypha,Euphorbiaceae,2,20
Acalypha wilkesiana,Acalypha,Euphorbiaceae,149,930
Acalypha zollingeri,Acalypha,Euphorbiaceae,2,2
Acampe ochracea,Acampe,Orchidaceae,2,2
Acampe pachyglossa,Acampe,Orchidaceae,12,328
Acampe praemorsa,Acampe,Orchidaceae,10,97
Acanthephippium javanicum,Acanthephippium,Orchidaceae,3,10
Acanthephippium lilacinum,Acanthephippium,Orchidaceae,1,1
Acanthephippium parviflorum,Acanthephippium,Orchidaceae,2,4
Acanthephippium pictum,Acanthephippium,Orchidaceae,1,8
Acanthephippium splendidum,Acanthephippium,Orchidaceae,5,26
Acanthephippium striatum,Acanthephippium,Orchidaceae,3,14
Acanthephippium sylhetense,Acanthephippium,Orchidaceae,3,6
Acanthocarpus preissii,Acanthocarpus,Asparagaceae,8,114
Acanthocarpus robustus,Acanthocarpus,Asparagaceae,5,60
Acanthocarpus verticillatus,Acanthocarpus,Asparagaceae,3,38
Acanthocereus hirschtianus,Acanthocereus,Cactaceae,2,2
Acanthocereus tetragonus,Acanthocereus,Cactaceae,53,520
Acanthodesmos gibarensis,Acanthodesmos,Asteraceae,1,2
Acantholimon acerosum,Acantholimon,Plumbaginaceae,1,2
Acantholimon aegaeum,Acantholimon,Plumbaginaceae,3,15
Acantholimon creticum,Acantholimon,Plumbaginaceae,1,3
Acantholimon echinus,Acantholimon,Plumbaginaceae,1,1
Acantholimon glumaceum,Acantholimon,Plumbaginaceae,1,1
Acantholimon ulicinum,Acantholimon,Plumbaginaceae,1,11
Acanthomintha obovata,Acanthomintha,Lamiaceae,1,1
Acanthopale breviceps,Acanthopale,Acanthaceae,1,5
Acanthopale cuneifolia,Acanthopale,Acanthaceae,1,41
Acanthopale decempedalis,Acanthopale,Acanthaceae,2,7
Acanthopale humblotii,Acanthopale,Acanthaceae,1,4
Acanthopale madagascariensis,Acanthopale,Acanthaceae,1,85
Acanthopale perrieri,Acanthopale,Acanthaceae,1,2
Acanthopale ramiflora,Acanthopale,Acanthaceae,1,22
Acanthopanax innovans,Acanthopanax,Araliaceae,1,1
Acanthophippium bicolor,Acanthophippium,Orchidaceae,1,1
Acanthophippium javanicum,Acanthophippium,Orchidaceae,1,3
Acanthophippium mantinianum,Acanthophippium,Orchidaceae,1,2
Acanthophippium pictum,Acanthophippium,Orchidaceae,2,3
Acanthophippium splendidum,Acanthophippium,Orchidaceae,1,4
Acanthophippium striatum,Acanthophippium,Orchidaceae,1,254
Acanthophippium sylhetense,Acanthophippium,Orchidaceae,1,35
Acanthophoenix crinita,Acanthophoenix,Arecaceae,1,359
Acanthophoenix rousselii,Acanthophoenix,Arecaceae,1,73
Acanthophoenix rubra,Acanthophoenix,Arecaceae,5,506
Acanthoprasium integrifolium,Acanthoprasium,Lamiaceae,1,48
Acanthospermum australe,Acanthospermum,Asteraceae,13,80
Acanthospermum glabratum,Acanthospermum,Asteraceae,2,6
Acanthospermum hispidum,Acanthospermum,Asteraceae,54,324
Acanthospermum humile,Acanthospermum,Asteraceae,7,29
Acanthospermum microcarpum,Acanthospermum,Asteraceae,2,16
Acanthosyris paulo-alvinii,Acanthosyris,Cervantesiaceae,1,2
Acanthosyris spinescens,Acanthosyris,Cervantesiaceae,1,1
Acanthus ebracteatus,Acanthus,Acanthaceae,44,181
Acanthus hungaricus,Acanthus,Acanthaceae,2,7
Acanthus ilicifolius,Acanthus,Acanthaceae,51,378
Acanthus mollis,Acanthus,Acanthaceae,98,7995
Acanthus montanus,Acanthus,Acanthaceae,8,29
Acanthus spinosus,Acanthus,Acanthaceae,47,961
Acanthus volubilis,Acanthus,Acanthaceae,1,4
Acca macrostema,Acca,Myrtaceae,1,1
Acer,Acer,Sapindaceae,3,51
Acer amamiense,Acer,Sapindaceae,1,5
Acer amplum,Acer,Sapindaceae,1,1
Acer arcticum,Acer,Sapindaceae,1,7
Acer argutum,Acer,Sapindaceae,2,789
Acer barbatum,Acer,Sapindaceae,1,1
Acer barbinerve,Acer,Sapindaceae,4,8
Acer bornmuelleri,Acer,Sapindaceae,2,2
Acer buergerianum,Acer,Sapindaceae,18,480
Acer campbellii,Acer,Sapindaceae,2,5
Acer campestre,Acer,Sapindaceae,120,215619
Acer capillipes,Acer,Sapindaceae,6,438
Acer cappadocicum,Acer,Sapindaceae,9,1170
Acer carpinifolium,Acer,Sapindaceae,7,2044
Acer caudatifolium,Acer,Sapindaceae,4,2207
Acer caudatum,Acer,Sapindaceae,1,1
Acer circinatum,Acer,Sapindaceae,5,10
Acer cissifolium,Acer,Sapindaceae,9,1073
Acer conspicuum,Acer,Sapindaceae,1,1
Acer cordatum,Acer,Sapindaceae,1,1
Acer coriaceifolium,Acer,Sapindaceae,1,4
Acer coriaceum,Acer,Sapindaceae,1,1
Acer crataegifolium,Acer,Sapindaceae,5,2395
Acer davidii,Acer,Sapindaceae,6,103
Acer diabolicum,Acer,Sapindaceae,6,579
Acer distylum,Acer,Sapindaceae,1,942
Acer duplicatoserratum,Acer,Sapindaceae,1,45
Acer elegantulum,Acer,Sapindaceae,1,1
Acer fabri,Acer,Sapindaceae,2,17
Acer freemanii,Acer,Sapindaceae,5,14
Acer glabrum,Acer,Sapindaceae,2,5
Acer granatense,Acer,Sapindaceae,2,98
Acer griseum,Acer,Sapindaceae,6,282
Acer heldreichii,Acer,Sapindaceae,5,14
Acer henryi,Acer,Sapindaceae,1,2
Acer hyrcanum,Acer,Sapindaceae,2,5
Acer japonicum,Acer,Sapindaceae,14,5194
Acer laevigatum,Acer,Sapindaceae,3,10
Acer laurinum,Acer,Sapindaceae,15,221
Acer laxiflorum,Acer,Sapindaceae,1,1
Acer leucoderme,Acer,Sapindaceae,1,2
Acer lobelii,Acer,Sapindaceae,2,6
Acer macrophyllum,Acer,Sapindaceae,12,105
Acer mandshuricum,Acer,Sapindaceae,3,5
Acer martini,Acer,Sapindaceae,1,2
Acer maximowiczianum,Acer,Sapindaceae,5,356
Acer maximowiczii,Acer,Sapindaceae,1,1
Acer micranthum,Acer,Sapindaceae,5,1905
Acer miyabei,Acer,Sapindaceae,5,1286
Acer monspessulanum,Acer,Sapindaceae,27,999
Acer morifolium,Acer,Sapindaceae,2,46
Acer negundo,Acer,Sapindaceae,67,2603
Acer nigrum,Acer,Sapindaceae,3,101
Acer nikoense,Acer,Sapindaceae,5,93
Acer nipponicum,Acer,Sapindaceae,3,694
Acer oblongum,Acer,Sapindaceae,8,1086
Acer obtusatum,Acer,Sapindaceae,6,162
Acer obtusifolium,Acer,Sapindaceae,1,131
Acer oliverianum,Acer,Sapindaceae,4,9
Acer opalus,Acer,Sapindaceae,12,96
Acer palmatum,Acer,Sapindaceae,56,11513
Acer paxii,Acer,Sapindaceae,3,8
Acer pectinatum,Acer,Sapindaceae,1,1
Acer pensylvanicum,Acer,Sapindaceae,34,1725
Acer pentaphyllum,Acer,Sapindaceae,2,9
Acer peronae,Acer,Sapindaceae,1,2
Acer pictum,Acer,Sapindaceae,72,24145
Acer platanoides,Acer,Sapindaceae,321,283084
Acer pseudoplatanus,Acer,Sapindaceae,366,442787
Acer pseudosieboldianum,Acer,Sapindaceae,30,363
Acer pycnanthum,Acer,Sapindaceae,1,59
Acer rubrum,Acer,Sapindaceae,70,50285
Acer rufinerve,Acer,Sapindaceae,17,3456
Acer saccharinum,Acer,Sapindaceae,35,52344
Acer saccharum,Acer,Sapindaceae,20,17153
Acer sempervirens,Acer,Sapindaceae,21,246
Acer serrulatum,Acer,Sapindaceae,4,1292
Acer shirasawanum,Acer,Sapindaceae,7,1976
Acer sieboldianum,Acer,Sapindaceae,10,3435
Acer sikkimense,Acer,Sapindaceae,2,18
Acer sinense,Acer,Sapindaceae,3,5
Acer sino-oblongum,Acer,Sapindaceae,2,2
Acer spicatum,Acer,Sapindaceae,27,646
Acer sterculiaceum,Acer,Sapindaceae,1,2
Acer subpictum,Acer,Sapindaceae,1,13
Acer tataricum,Acer,Sapindaceae,54,3858
Acer tegmentosum,Acer,Sapindaceae,3,18
Acer triflorum,Acer,Sapindaceae,3,5
Acer truncatum,Acer,Sapindaceae,15,76
Acer tschonoskii,Acer,Sapindaceae,8,2034
Acer tutcheri,Acer,Sapindaceae,2,7
Acer ukurunduense,Acer,Sapindaceae,8,1384
Acer velutinum,Acer,Sapindaceae,1,3
Acer wilsonii,Acer,Sapindaceae,1,3
Aceratium archboldianum,Aceratium,Elaeocarpaceae,1,22
Aceratium brassii,Aceratium,Elaeocarpaceae,1,22
Aceratium dasyphyllum,Aceratium,Elaeocarpaceae,1,3
Aceratium ledermannii,Aceratium,Elaeocarpaceae,3,45
Aceratium megalospermum,Aceratium,Elaeocarpaceae,1,2
Aceratium muellerianum,Aceratium,Elaeocarpaceae,2,36
Aceratium oppositifolium,Aceratium,Elaeocarpaceae,20,169
Aceratium pachypetalum,Aceratium,Elaeocarpaceae,2,11
Aceratium parvifolium,Aceratium,Elaeocarpaceae,1,18
Aceratium pittosporoides,Aceratium,Elaeocarpaceae,1,37
Aceratium sericeum,Aceratium,Elaeocarpaceae,1,13
Aceratium sinuatum,Aceratium,Elaeocarpaceae,1,12
Aceratium sphaerocarpum,Aceratium,Elaeocarpaceae,1,13
Aceratium tomentosum,Aceratium,Elaeocarpaceae,1,13
Achatocarpus gracilis,Achatocarpus,Achatocarpaceae,1,1
Achatocarpus nigricans,Achatocarpus,Achatocarpaceae,2,10
Achatocarpus pubescens,Achatocarpus,Achatocarpaceae,1,6
Achillea acuminata,Achillea,Asteraceae,2,17
Achillea aegyptiaca,Achillea,Asteraceae,2,3
Achillea ageratum,Achillea,Asteraceae,11,107
Achillea alpina,Achillea,Asteraceae,46,917
Achillea apiculata,Achillea,Asteraceae,3,8
Achillea arabica,Achillea,Asteraceae,3,16
Achillea asiatica,Achillea,Asteraceae,8,29
Achillea aspleniifolia,Achillea,Asteraceae,4,4
Achillea clavennae,Achillea,Asteraceae,2,2
Achillea collina,Achillea,Asteraceae,1,2
Achillea cretica,Achillea,Asteraceae,9,137
Achillea distans,Achillea,Asteraceae,10,112
Achillea euxina,Achillea,Asteraceae,1,5
Achillea falcata,Achillea,Asteraceae,1,1
Achillea filipendulina,Achillea,Asteraceae,44,1168
Achillea fragrantissima,Achillea,Asteraceae,3,16
Achillea gracilis,Achillea,Asteraceae,1,1
Achillea grandifolia,Achillea,Asteraceae,1,6
Achillea holosericea,Achillea,Asteraceae,1,1
Achillea leptophylla,Achillea,Asteraceae,2,2
Achillea ligustica,Achillea,Asteraceae,17,1540
Achillea macrophylla,Achillea,Asteraceae,1,2
Achillea maritima,Achillea,Asteraceae,57,1157
Achillea micrantha,Achillea,Asteraceae,3,3
Achillea millefolium,Achillea,Asteraceae,866,447681
Achillea nobilis,Achillea,Asteraceae,28,606
Achillea odorata,Achillea,Asteraceae,1,1
Achillea pannonica,Achillea,Asteraceae,4,15
Achillea ptarmica,Achillea,Asteraceae,496,97528
Achillea ptarmica × salicifolia,Achillea,Asteraceae,1,1
Achillea ptarmicoides,Achillea,Asteraceae,5,66
Achillea roseoalba,Achillea,Asteraceae,2,2
Achillea salicifolia,Achillea,Asteraceae,4,6
Achillea serrata,Achillea,Asteraceae,1,6
Achillea setacea,Achillea,Asteraceae,9,418
Achillea sibirica,Achillea,Asteraceae,2,4
Achillea tomentosa,Achillea,Asteraceae,5,33
Achillea umbellata,Achillea,Asteraceae,1,5
Achillea virescens,Achillea,Asteraceae,2,9
Achillea wilhelmsii,Achillea,Asteraceae,1,1
Achilleanthus glabrescens,Achilleanthus,Rubiaceae,2,67
Achilleanthus hypolasius,Achilleanthus,Rubiaceae,2,9
Achilleanthus megacarpus,Achilleanthus,Rubiaceae,8,82
Achilleanthus ngoyensis,Achilleanthus,Rubiaceae,2,4
Achilleanthus novobrittaniensis,Achilleanthus,Rubiaceae,1,4
Achilleanthus schmutzii,Achilleanthus,Rubiaceae,1,3
Achilleanthus smithii,Achilleanthus,Rubiaceae,2,2
Achimenes erecta,Achimenes,Gesneriaceae,2,15
Achimenes grandiflora,Achimenes,Gesneriaceae,4,7
Achimenes longiflora,Achimenes,Gesneriaceae,7,9
Achlydosa glandulosa,Achlydosa,Orchidaceae,1,95
Achlys japonica,Achlys,Berberidaceae,2,109
Achlys triphylla,Achlys,Berberidaceae,1,8
Achnatherum bromoides,Achnatherum,Poaceae,23,171
Achnatherum calamagrostis,Achnatherum,Poaceae,333,4077
Achnatherum confusum,Achnatherum,Poaceae,1,2
Achnatherum paradoxum,Achnatherum,Poaceae,2,2
Achnatherum pekinense,Achnatherum,Poaceae,40,831
Achnatherum sibiricum,Achnatherum,Poaceae,1,1
Achnophora tatei,Achnophora,Asteraceae,1,68
Achudemia japonica,Achudemia,Urticaceae,6,586
Achyrachaena mollis,Achyrachaena,Asteraceae,3,93
Achyranthemum paniculatum,Achyranthemum,Asteraceae,1,4
Achyranthes arborescens,Achyranthes,Amaranthaceae,2,27
Achyranthes aspera,Achyranthes,Amaranthaceae,250,4060
Achyranthes atollensis,Achyranthes,Amaranthaceae,1,2
Achyranthes bidentata,Achyranthes,Amaranthaceae,118,3870
Achyranthes mangarevica,Achyranthes,Amaranthaceae,1,4
Achyranthes marchionica,Achyranthes,Amaranthaceae,2,14
Achyranthes margaretarum,Achyranthes,Amaranthaceae,2,5
Achyranthes mutica,Achyranthes,Amaranthaceae,1,5
Achyranthes prostrata,Achyranthes,Amaranthaceae,1,1
Achyranthes repens,Achyranthes,Amaranthaceae,1,1
Achyranthes sicula,Achyranthes,Amaranthaceae,20,491
Achyranthes splendens,Achyranthes,Amaranthaceae,7,53
Achyranthes talbotii,Achyranthes,Amaranthaceae,1,10
Achyranthes velutina,Achyranthes,Amaranthaceae,2,7
Achyrocline alata,Achyrocline,Asteraceae,3,3
Achyrocline flaccida,Achyrocline,Asteraceae,2,6
Achyrocline satureioides,Achyrocline,Asteraceae,5,32
Achyronychia cooperi,Achyronychia,Caryophyllaceae,6,19
Achyrophorus laevigatus,Achyrophorus,Asteraceae,4,41
Achyrophorus valdesii,Achyrophorus,Asteraceae,68,2327
Achyrospermum densiflorum,Achyrospermum,Lamiaceae,10,57
Achyrospermum fruticosum,Achyrospermum,Lamiaceae,1,176
Achyrospermum oblongifolium,Achyrospermum,Lamiaceae,1,6
Achyrospermum purpureum,Achyrospermum,Lamiaceae,1,49
Achyrospermum seychellarum,Achyrospermum,Lamiaceae,2,23
Achyrospermum urens,Achyrospermum,Lamiaceae,1,87
Acianthera alainii,Acianthera,Orchidaceae,1,3
Acianthera alpestris,Acianthera,Orchidaceae,1,5
Acianthera angustifolia,Acianthera,Orchidaceae,5,118
Acianthera aphthosa,Acianthera,Orchidaceae,1,1
Acianthera appendiculata,Acianthera,Orchidaceae,1,3
Acianthera auriculata,Acianthera,Orchidaceae,3,6
Acianthera bissei,Acianthera,Orchidaceae,1,4
Acianthera bragae,Acianthera,Orchidaceae,1,4
Acianthera calopedilo,Acianthera,Orchidaceae,1,1
Acianthera capillaris,Acianthera,Orchidaceae,2,5
