source_scientific_name,source_family,raw_value,accepted_species,name_match_method,match_status,reason,gbif_match_type,gbif_status,gbif_confidence,gbif_usage_key,gbif_accepted_usage_key
Tillandsia achyrostachys,Bromeliaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,2695397,
Tinantia pringlei,Commelinaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5303515,
Tonella floribunda,Plantaginaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3170800,
Townsendia aprica,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5401965,
Townsendia condensata,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,8097797,
Townsendia florifer,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5401966,
Townsendia hookeri,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5401962,
Townsendia incana,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5401948,
Townsendia montana,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5401950,
Townsendia parryi,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5401934,
Toxicoscordion paniculatum,Melanthiaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2741779,
Tradescantia hirsuticaulis,Commelinaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2765306,
Tragopogon mirus,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5386951,
Tragopogon miscellus,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5386909,
Trichloris crinita,Poaceae,sc,,unmatched,unmatched,reject_accepted_species_absent_from_master,EXACT,SYNONYM,98,5289604,7911469
Trichocentrum cavendishianum,Orchidaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2846529,
Trichocentrum microchilum,Orchidaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2846418,
Trichodiadema strumosum,Aizoaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5554175,
Trichopetalum plumosum,Asparagaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5303863,
Trichostema laxum,Lamiaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2926658,
Trifolium africanum,Fabaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5358690,
Trifolium aintabense,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5358724,
Trifolium alpinum,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,5359425,
Trifolium amoenum,Fabaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359508,
Trifolium baccarinii,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359198,
Trifolium batmanicum,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,10753111,
Trifolium berytheum,Fabaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359027,
Trifolium buckwestiorum,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359238,
Trifolium bullatum,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5358975,
Trifolium chilense,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359164,
Trifolium eriosphaerum,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359525,
Trifolium haussknechtii,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359108,
Trifolium lanceolatum,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359014,
Trifolium masaiense,Fabaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359436,
Trifolium mattirolianum,Fabaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359524,
Trifolium meironense,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5633206,
Trifolium palaestinum,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5358722,
Trifolium plebeium,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5358795,
Trifolium polymorphum,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359080,
Trifolium pseudostriatum,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5358723,
Trifolium sarosiense,Fabaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,5358815,
Trifolium schimperi,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5358903,
Trifolium steudneri,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5358974,
Trifolium tembense,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5358819,
Trifolium virginicum,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5359396,
Trigonella filipes,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5360383,
Trigonella mesopotamica,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5632281,
Triticum dicoccoides,Poaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,7387585,
Ursinia cakilefolia,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3089072,
Ursinia calenduliflora,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,8632006,
Ursinia nana,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3089064,
Utricularia babui,Lentibulariaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,4087956,
Utricularia praeterita,Lentibulariaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,4087756,
Vassobia breviflora,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3801366,
Verbesina aristata,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3148100,
Verbesina chapmanii,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3147893,
Verbesina heterophylla,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,3147865,
Verbesina virgata,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3148017,
Vicia anatolica,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2974954,
Vicia angustifolia,Fabaceae,sc,,unmatched,unmatched,reject_non_exact_match,HIGHERRANK,ACCEPTED,97,2974751,
Vicia assyriaca,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2974876,
Vicia ciliatula,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975341,
Vicia dionysiensis,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975271,
Vicia eristalioides,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975151,
Vicia galeata,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975090,
Vicia hyaeniscyamus,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975081,
Vicia kalakhensis,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975239,
Vicia michauxii,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,11521493,
Vicia montbretii,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975460,
Vicia noeana,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975097,
Vicia qatmensis,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975143,
Vicia sericocarpa,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2974821,
Vicia tigridis,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2974779,
Viola caspia,Violaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,7296371,
Viola egglestonii,Violaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5331322,
Vochysia guianensis,Vochysiaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,4030836,
Vochysia rufa,Vochysiaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,7288325,
Vriesea michaelii,Bromeliaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5289291,
Vriesea paraibica,Bromeliaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5289100,
Wachendorfia brachyandra,Haemodoraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2765890,
Walwhalleya proluta,Poaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,4144339,
Warea carteri,Brassicaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5375486,
Warmingia eugenii,Orchidaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5324417,
Werauhia noctiflorens,Bromeliaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,4018654,
Werauhia nutans,Bromeliaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2700301,
Witheringia coccoloboides,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5581183,
Witheringia correana,Solanaceae,si,,unmatched,unmatched,reject_accepted_species_absent_from_master,EXACT,SYNONYM,98,5581176,5581111
Witheringia meiantha,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,8515625,
Witheringia mexicana,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5581098,
Witheringia mortonii,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5581079,
Yinshania henryi,Brassicaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3051242,
Yucca brevifolia,Asparagaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2775592,
Zinnia acerosa,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3111789,
Zinnia anomala,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3111794,
Zinnia citrea,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3111751,
Zinnia juniperifolia,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3111786,
Zinnia leucoglossa,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,4221442,
Zinnia oligantha,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3111792,
Zornia brasiliensis,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5355226,
Zornia cearensis,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5355218,
Zornia echinocarpa,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5355348,
Zornia orbiculata,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5355249,
Zornia pratensis,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,5355265,
Zornia trachycarpa,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5355345,
Zornia virgata,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5355314,
Zuccagnia punctata,Fabaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2981773,
Zuvanda crenulata,Brassicaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3050763,
Zygophyllum atriplicoides,Zygophyllaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,6384817,
Zygostigma australe,Gentianaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3842701,
